## EBL from Khaire & Srianand 2018; Q14 Model with alpha=-1.4 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.384980e-45
 1.122019e-08     2.015257e-45
 1.258925e-08     2.865655e-45
 1.412538e-08     3.985421e-45
 1.584893e-08     5.433870e-45
 1.778279e-08     7.278911e-45
 1.995263e-08     9.597995e-45
 2.238721e-08     1.247939e-44
 2.511887e-08     1.602396e-44
 2.818382e-08     2.034695e-44
 3.162278e-08     2.558057e-44
 3.548135e-08     3.187651e-44
 3.981071e-08     3.940935e-44
 4.466837e-08     4.838047e-44
 5.011870e-08     5.902203e-44
 5.623413e-08     7.160270e-44
 6.309576e-08     8.643293e-44
 7.079456e-08     1.038719e-43
 7.943284e-08     1.243363e-43
 8.912505e-08     1.483076e-43
 1.000000e-07     1.763452e-43
 1.122019e-07     2.090960e-43
 1.258925e-07     2.473099e-43
 1.412538e-07     2.918575e-43
 1.584892e-07     3.437455e-43
 1.778279e-07     4.041435e-43
 1.995263e-07     4.744051e-43
 2.238721e-07     5.560989e-43
 2.511887e-07     6.510451e-43
 2.818382e-07     7.613507e-43
 3.162278e-07     8.894610e-43
 3.548136e-07     1.038207e-42
 3.981071e-07     1.210868e-42
 4.466837e-07     1.411252e-42
 5.011870e-07     1.643762e-42
 5.623413e-07     1.913511e-42
 6.309576e-07     2.226416e-42
 7.079456e-07     2.589333e-42
 7.943284e-07     3.010220e-42
 8.912505e-07     3.498280e-42
 1.000000e-06     4.064199e-42
 1.122019e-06     4.720342e-42
 1.258925e-06     5.481037e-42
 1.412538e-06     6.362913e-42
 1.584893e-06     7.385203e-42
 1.778279e-06     8.570225e-42
 1.995263e-06     9.943835e-42
 2.238721e-06     1.153597e-41
 2.511887e-06     1.338135e-41
 2.818382e-06     1.552019e-41
 3.162278e-06     1.799913e-41
 3.548136e-06     2.087216e-41
 3.981071e-06     2.420184e-41
 4.466837e-06     2.806075e-41
 5.011870e-06     3.253287e-41
 5.623413e-06     3.771566e-41
 6.309576e-06     4.372195e-41
 7.079456e-06     5.068242e-41
 7.943284e-06     5.874875e-41
 8.912505e-06     6.809635e-41
 1.000000e-05     7.892891e-41
 1.122019e-05     9.148210e-41
 1.258925e-05     1.060290e-40
 1.412538e-05     1.228865e-40
 1.584893e-05     1.424212e-40
 1.778279e-05     1.650583e-40
 1.995263e-05     1.912907e-40
 2.238721e-05     2.216887e-40
 2.511887e-05     2.569142e-40
 2.818382e-05     2.977334e-40
 3.162278e-05     3.450349e-40
 3.548135e-05     3.998477e-40
 3.981071e-05     4.633640e-40
 4.466837e-05     5.369668e-40
 5.011870e-05     6.222561e-40
 5.623413e-05     7.210895e-40
 6.309577e-05     8.356165e-40
 7.079457e-05     9.683273e-40
 7.943284e-05     1.122112e-39
 8.912505e-05     1.300313e-39
 1.000000e-04     1.506812e-39
 1.122018e-04     1.746097e-39
 1.258926e-04     2.022974e-39
 1.412538e-04     2.334613e-39
 1.584893e-04     2.695265e-39
 1.778279e-04     3.114328e-39
 1.995262e-04     3.601786e-39
 2.238722e-04     4.169350e-39
 2.511887e-04     4.830817e-39
 2.818383e-04     5.602469e-39
 3.162278e-04     6.503533e-39
 3.548134e-04     7.556719e-39
 3.981073e-04     8.788889e-39
 4.466837e-04     1.023182e-38
 5.011873e-04     1.192314e-38
 5.623413e-04     1.390746e-38
 6.309572e-04     1.623766e-38
 7.079460e-04     1.897652e-38
 7.943284e-04     2.219853e-38
 8.912510e-04     2.599221e-38
 1.000000e-03     3.046282e-38
 1.122018e-03     3.573550e-38
 1.258926e-03     4.195930e-38
 1.412538e-03     4.931147e-38
 1.584893e-03     5.800332e-38
 1.778279e-03     6.828671e-38
 1.995262e-03     8.046187e-38
 2.238722e-03     9.488701e-38
 2.511887e-03     1.119894e-37
 2.818383e-03     1.322792e-37
 3.162278e-03     1.563660e-37
 3.548133e-03     1.849774e-37
 3.981073e-03     2.189838e-37
 4.466837e-03     2.594252e-37
 5.011873e-03     3.075479e-37
 5.623413e-03     3.648491e-37
 6.309573e-03     4.331391e-37
 7.079460e-03     5.146324e-37
 7.943284e-03     6.120781e-37
 8.912510e-03     7.289526e-37
 1.000000e-02     8.697156e-37
 1.122019e-02     1.040133e-36
 1.258925e-02     1.247641e-36
 1.412538e-02     1.501746e-36
 1.584894e-02     1.814374e-36
 1.778279e-02     2.200206e-36
 1.995263e-02     2.676966e-36
 2.238721e-02     3.265619e-36
 2.511887e-02     3.990632e-36
 2.818385e-02     4.880208e-36
 3.162277e-02     5.966634e-36
 3.548136e-02     7.286837e-36
 3.981071e-02     8.882964e-36
 4.466837e-02     1.080345e-35
 5.011876e-02     1.310413e-35
 5.623413e-02     1.584973e-35
 6.309576e-02     1.911594e-35
 7.079456e-02     2.299142e-35
 7.943284e-02     2.758078e-35
 8.912515e-02     3.300763e-35
 1.000000e-01     3.941850e-35
 1.122019e-01     4.699356e-35
 1.258925e-01     5.565413e-35
 1.412538e-01     6.503618e-35
 1.584894e-01     7.505183e-35
 1.778279e-01     8.564172e-35
 1.995263e-01     9.675049e-35
 2.238721e-01     1.083278e-34
 2.511887e-01     1.203308e-34
 2.818385e-01     1.327249e-34
 3.162278e-01     1.453245e-34
 3.548135e-01     1.562686e-34
 3.981071e-01     1.674990e-34
 4.466837e-01     1.792331e-34
 5.011876e-01     1.915073e-34
 5.623413e-01     2.043737e-34
 6.309576e-01     2.177874e-34
 7.079456e-01     2.320092e-34
 7.943284e-01     2.470839e-34
 8.912515e-01     2.631349e-34
 1.000000e+00     2.803085e-34
 1.122019e+00     2.987655e-34
 1.258925e+00     3.186732e-34
 1.412538e+00     3.401939e-34
 1.584894e+00     3.634594e-34
 1.778279e+00     3.885335e-34
 1.995263e+00     4.153498e-34
 2.238721e+00     4.436129e-34
 2.511887e+00     4.726617e-34
 2.818385e+00     5.012831e-34
 3.162278e+00     5.275086e-34
 3.548136e+00     5.484706e-34
 3.981071e+00     5.604860e-34
 4.466837e+00     5.596205e-34
 5.011876e+00     5.423479e-34
 5.623413e+00     5.097386e-34
 6.309576e+00     4.631481e-34
 7.079456e+00     4.065748e-34
 7.943284e+00     3.488325e-34
 8.912516e+00     2.939925e-34
 1.000000e+01     2.444564e-34
 1.122019e+01     2.013881e-34
 1.258925e+01     1.649186e-34
 1.412538e+01     1.345868e-34
 1.584894e+01     1.096824e-34
 1.778279e+01     8.937142e-35
 1.995263e+01     7.288814e-35
 2.238721e+01     5.952510e-35
 2.511887e+01     4.870204e-35
 2.818385e+01     3.993105e-35
 3.162278e+01     3.280895e-35
 3.548135e+01     2.701943e-35
 3.981071e+01     2.230476e-35
 4.466837e+01     1.845889e-35
 5.011876e+01     1.531209e-35
 5.623413e+01     1.273606e-35
 6.309576e+01     1.062121e-35
 7.079456e+01     8.883228e-36
 7.943284e+01     7.452413e-36
 8.912515e+01     6.271628e-36
 1.000000e+02     5.296698e-36
 1.120000e+02     4.502162e-36
 1.250000e+02     3.861909e-36
 1.400000e+02     3.310801e-36
 1.550000e+02     2.895675e-36
 1.650000e+02     2.673073e-36
 1.750000e+02     2.485902e-36
 1.850000e+02     2.334453e-36
 1.900000e+02     2.286370e-36
 1.950000e+02     2.279894e-36
 2.000000e+02     2.360921e-36
 2.050000e+02     2.625865e-36
 2.100000e+02     3.268588e-36
 2.150000e+02     4.664060e-36
 2.180000e+02     6.134041e-36
 2.210000e+02     8.353940e-36
 2.240000e+02     1.165911e-35
 2.260000e+02     1.469013e-35
 2.270000e+02     1.651829e-35
 2.275000e+02     1.752163e-35
 2.278400e+02     1.824033e-35
 2.380000e+02     5.491566e-25
 2.500000e+02     5.581873e-25
 2.700000e+02     5.727903e-25
 2.900000e+02     5.868085e-25
 3.035000e+02     5.959243e-25
 3.037800e+02     5.961054e-25
 3.045000e+02     5.965886e-25
 3.060000e+02     5.975756e-25
 3.080000e+02     5.988976e-25
 3.100000e+02     6.002168e-25
 3.120000e+02     6.015057e-25
 3.150000e+02     6.034636e-25
 3.200000e+02     6.066781e-25
 3.250000e+02     6.098564e-25
 3.300000e+02     6.130020e-25
 3.400000e+02     6.191700e-25
 3.600000e+02     6.310890e-25
 3.800000e+02     6.425275e-25
 4.050000e+02     6.562394e-25
 4.250000e+02     6.668790e-25
 4.500000e+02     6.797263e-25
 4.650000e+02     6.876144e-25
 4.750000e+02     6.928103e-25
 4.820000e+02     6.963812e-25
 4.870000e+02     6.988993e-25
 4.910000e+02     7.009080e-25
 4.950000e+02     7.029040e-25
 4.980000e+02     7.043998e-25
 5.000000e+02     7.053773e-25
 5.020000e+02     7.065430e-25
 5.039800e+02     7.076830e-25
 5.100000e+02     1.008522e-24
 5.250000e+02     1.011928e-24
 5.600000e+02     1.021385e-24
 6.000000e+02     1.037039e-24
 6.500000e+02     1.077407e-24
 7.000000e+02     1.148395e-24
 7.500000e+02     1.271130e-24
 8.000000e+02     1.456931e-24
 8.300000e+02     1.610063e-24
 8.600000e+02     1.798685e-24
 8.800000e+02     1.946214e-24
 8.900000e+02     2.026984e-24
 8.960000e+02     2.077716e-24
 9.000000e+02     2.112612e-24
 9.030000e+02     2.139235e-24
 9.060000e+02     2.166318e-24
 9.090000e+02     2.193858e-24
 9.117800e+02     2.219882e-24
 9.300000e+02     8.727489e-22
 9.500000e+02     1.850482e-21
 9.750000e+02     3.984600e-21
 9.900000e+02     4.492631e-21
 1.005000e+03     5.159983e-21
 1.025000e+03     5.798273e-21
 1.045000e+03     5.985311e-21
 1.065000e+03     6.565488e-21
 1.085000e+03     7.107322e-21
 1.105000e+03     7.381677e-21
 1.125000e+03     7.789002e-21
 1.145000e+03     7.729834e-21
 1.165000e+03     7.901908e-21
 1.185000e+03     7.796709e-21
 1.205000e+03     7.768686e-21
 1.215600e+03     7.653005e-21
 1.215670e+03     1.329663e-20
 1.216000e+03     1.328299e-20
 1.218000e+03     1.319942e-20
 1.221000e+03     1.307190e-20
 1.225000e+03     1.289054e-20
 1.230000e+03     1.265188e-20
 1.240000e+03     1.221428e-20
 1.250000e+03     1.216148e-20
 1.265000e+03     1.225097e-20
 1.285000e+03     1.226597e-20
 1.305000e+03     8.073347e-21
 1.325000e+03     8.362600e-21
 1.345000e+03     8.535161e-21
 1.365000e+03     8.678389e-21
 1.385000e+03     8.689439e-21
 1.405000e+03     8.651602e-21
 1.425000e+03     8.539593e-21
 1.442000e+03     8.468457e-21
 1.455000e+03     8.504221e-21
 1.475000e+03     8.459894e-21
 1.517000e+03     8.338578e-21
 1.595000e+03     7.937586e-21
 1.672000e+03     7.889871e-21
 1.745000e+03     7.880675e-21
