## EBL from Khaire & Srianand 2018; Q14 Model with alpha=-1.4 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.246880e-40
 1.122019e-08     1.812888e-40
 1.258925e-08     2.585140e-40
 1.412538e-08     3.608163e-40
 1.584893e-08     4.936415e-40
 1.778279e-08     6.633283e-40
 1.995263e-08     8.771403e-40
 2.238721e-08     1.143366e-39
 2.511887e-08     1.471475e-39
 2.818382e-08     1.872285e-39
 3.162278e-08     2.358201e-39
 3.548135e-08     2.943450e-39
 3.981071e-08     3.644399e-39
 4.466837e-08     4.479922e-39
 5.011870e-08     5.471771e-39
 5.623413e-08     6.645112e-39
 6.309576e-08     8.029021e-39
 7.079456e-08     9.657142e-39
 7.943284e-08     1.156848e-38
 8.912505e-08     1.380812e-38
 1.000000e-07     1.642844e-38
 1.122019e-07     1.949001e-38
 1.258925e-07     2.306303e-38
 1.412538e-07     2.722901e-38
 1.584892e-07     3.208219e-38
 1.778279e-07     3.773208e-38
 1.995263e-07     4.430541e-38
 2.238721e-07     5.194902e-38
 2.511887e-07     6.083334e-38
 2.818382e-07     7.115561e-38
 3.162278e-07     8.314478e-38
 3.548136e-07     9.706587e-38
 3.981071e-07     1.132260e-37
 4.466837e-07     1.319815e-37
 5.011870e-07     1.537448e-37
 5.623413e-07     1.789944e-37
 6.309576e-07     2.082845e-37
 7.079456e-07     2.422569e-37
 7.943284e-07     2.816566e-37
 8.912505e-07     3.273452e-37
 1.000000e-06     3.803233e-37
 1.122019e-06     4.417486e-37
 1.258925e-06     5.129623e-37
 1.412538e-06     5.955217e-37
 1.584893e-06     6.912271e-37
 1.778279e-06     8.021683e-37
 1.995263e-06     9.307659e-37
 2.238721e-06     1.079823e-36
 2.511887e-06     1.252590e-36
 2.818382e-06     1.452833e-36
 3.162278e-06     1.684917e-36
 3.548136e-06     1.953898e-36
 3.981071e-06     2.265632e-36
 4.466837e-06     2.626916e-36
 5.011870e-06     3.045613e-36
 5.623413e-06     3.530846e-36
 6.309576e-06     4.093179e-36
 7.079456e-06     4.744849e-36
 7.943284e-06     5.500054e-36
 8.912505e-06     6.375220e-36
 1.000000e-05     7.389416e-36
 1.122019e-05     8.564707e-36
 1.258925e-05     9.926658e-36
 1.412538e-05     1.150494e-35
 1.584893e-05     1.333388e-35
 1.778279e-05     1.545329e-35
 1.995263e-05     1.790930e-35
 2.238721e-05     2.075533e-35
 2.511887e-05     2.405334e-35
 2.818382e-05     2.787505e-35
 3.162278e-05     3.230368e-35
 3.548135e-05     3.743556e-35
 3.981071e-05     4.338231e-35
 4.466837e-05     5.027341e-35
 5.011870e-05     5.825869e-35
 5.623413e-05     6.751203e-35
 6.309577e-05     7.823469e-35
 7.079457e-05     9.065984e-35
 7.943284e-05     1.050580e-34
 8.912505e-05     1.217423e-34
 1.000000e-04     1.410759e-34
 1.122018e-04     1.634792e-34
 1.258926e-04     1.894010e-34
 1.412538e-04     2.187076e-34
 1.584893e-04     2.525189e-34
 1.778279e-04     2.917501e-34
 1.995262e-04     3.373629e-34
 2.238722e-04     3.904588e-34
 2.511887e-04     4.523276e-34
 2.818383e-04     5.244894e-34
 3.162278e-04     6.087380e-34
 3.548134e-04     7.071924e-34
 3.981073e-04     8.223583e-34
 4.466837e-04     9.571992e-34
 5.011873e-04     1.115225e-33
 5.623413e-04     1.300594e-33
 6.309572e-04     1.518238e-33
 7.079460e-04     1.774008e-33
 7.943284e-04     2.074848e-33
 8.912510e-04     2.429008e-33
 1.000000e-03     2.846296e-33
 1.122018e-03     3.338375e-33
 1.258926e-03     3.919130e-33
 1.412538e-03     4.605073e-33
 1.584893e-03     5.415890e-33
 1.778279e-03     6.375039e-33
 1.995262e-03     7.510485e-33
 2.238722e-03     8.855585e-33
 2.511887e-03     1.045013e-32
 2.818383e-03     1.234162e-32
 3.162278e-03     1.458682e-32
 3.548133e-03     1.725346e-32
 3.981073e-03     2.042259e-32
 4.466837e-03     2.419100e-32
 5.011873e-03     2.867469e-32
 5.623413e-03     3.401293e-32
 6.309573e-03     4.037398e-32
 7.079460e-03     4.796327e-32
 7.943284e-03     5.703526e-32
 8.912510e-03     6.791074e-32
 1.000000e-02     8.100016e-32
 1.122019e-02     9.683330e-32
 1.258925e-02     1.160932e-31
 1.412538e-02     1.396540e-31
 1.584894e-02     1.686150e-31
 1.778279e-02     2.043339e-31
 1.995263e-02     2.484552e-31
 2.238721e-02     3.029317e-31
 2.511887e-02     3.700492e-31
 2.818385e-02     4.524494e-31
 3.162277e-02     5.531613e-31
 3.548136e-02     6.756525e-31
 3.981071e-02     8.238803e-31
 4.466837e-02     1.002390e-30
 5.011876e-02     1.216416e-30
 5.623413e-02     1.472021e-30
 6.309576e-02     1.776282e-30
 7.079456e-02     2.137485e-30
 7.943284e-02     2.565395e-30
 8.912515e-02     3.071545e-30
 1.000000e-01     3.669598e-30
 1.122019e-01     4.376380e-30
 1.258925e-01     5.187304e-30
 1.412538e-01     6.074529e-30
 1.584894e-01     7.026198e-30
 1.778279e-01     8.034987e-30
 1.995263e-01     9.095067e-30
 2.238721e-01     1.020137e-29
 2.511887e-01     1.134961e-29
 2.818385e-01     1.253626e-29
 3.162278e-01     1.374289e-29
 3.548135e-01     1.482485e-29
 3.981071e-01     1.591053e-29
 4.466837e-01     1.703427e-29
 5.011876e-01     1.820702e-29
 5.623413e-01     1.943535e-29
 6.309576e-01     2.072277e-29
 7.079456e-01     2.208259e-29
 7.943284e-01     2.352469e-29
 8.912515e-01     2.506201e-29
 1.000000e+00     2.671019e-29
 1.122019e+00     2.848756e-29
 1.258925e+00     3.041509e-29
 1.412538e+00     3.251633e-29
 1.584894e+00     3.481690e-29
 1.778279e+00     3.734360e-29
 1.995263e+00     4.012257e-29
 2.238721e+00     4.317579e-29
 2.511887e+00     4.651564e-29
 2.818385e+00     5.013575e-29
 3.162278e+00     5.399755e-29
 3.548136e+00     5.801168e-29
 3.981071e+00     6.201479e-29
 4.466837e+00     6.574785e-29
 5.011876e+00     6.884659e-29
 5.623413e+00     7.086445e-29
 6.309576e+00     7.131993e-29
 7.079456e+00     6.941114e-29
 7.943284e+00     6.591680e-29
 8.912516e+00     6.094141e-29
 1.000000e+01     5.465858e-29
 1.122019e+01     4.791551e-29
 1.258925e+01     4.117865e-29
 1.412538e+01     3.487948e-29
 1.584894e+01     2.922897e-29
 1.778279e+01     2.431539e-29
 1.995263e+01     2.012803e-29
 2.238721e+01     1.661639e-29
 2.511887e+01     1.370081e-29
 2.818385e+01     1.129297e-29
 3.162278e+01     9.314417e-30
 3.548135e+01     7.692459e-30
 3.981071e+01     6.363743e-30
 4.466837e+01     5.275102e-30
 5.011876e+01     4.382410e-30
 5.623413e+01     3.650353e-30
 6.309576e+01     3.049026e-30
 7.079456e+01     2.554753e-30
 7.943284e+01     2.147907e-30
 8.912515e+01     1.812638e-30
 1.000000e+02     1.536329e-30
 1.120000e+02     1.311689e-30
 1.250000e+02     1.131080e-30
 1.400000e+02     9.763112e-31
 1.550000e+02     8.604243e-31
 1.650000e+02     7.986508e-31
 1.750000e+02     7.469159e-31
 1.850000e+02     7.050428e-31
 1.900000e+02     6.913515e-31
 1.950000e+02     6.880354e-31
 2.000000e+02     7.066047e-31
 2.050000e+02     7.711427e-31
 2.100000e+02     9.303042e-31
 2.150000e+02     1.278639e-30
 2.180000e+02     1.647153e-30
 2.210000e+02     2.205282e-30
 2.240000e+02     3.038527e-30
 2.260000e+02     3.804298e-30
 2.270000e+02     4.266754e-30
 2.275000e+02     4.520727e-30
 2.278400e+02     4.702714e-30
 2.380000e+02     5.440919e-24
 2.500000e+02     6.143699e-24
 2.700000e+02     6.524511e-24
 2.900000e+02     6.878572e-24
 3.035000e+02     7.110013e-24
 3.037800e+02     7.150736e-24
 3.045000e+02     7.151015e-24
 3.060000e+02     7.163286e-24
 3.080000e+02     7.189784e-24
 3.100000e+02     7.220759e-24
 3.120000e+02     7.253207e-24
 3.150000e+02     7.302544e-24
 3.200000e+02     7.384706e-24
 3.250000e+02     7.466262e-24
 3.300000e+02     7.546817e-24
 3.400000e+02     7.705540e-24
 3.600000e+02     8.013651e-24
 3.800000e+02     8.309473e-24
 4.050000e+02     8.664356e-24
 4.250000e+02     8.937863e-24
 4.500000e+02     9.266992e-24
 4.650000e+02     9.462532e-24
 4.750000e+02     9.590973e-24
 4.820000e+02     9.679443e-24
 4.870000e+02     9.741646e-24
 4.910000e+02     9.791907e-24
 4.950000e+02     9.840795e-24
 4.980000e+02     9.877978e-24
 5.000000e+02     9.902625e-24
 5.020000e+02     9.927896e-24
 5.039800e+02     9.953197e-24
 5.100000e+02     1.331079e-23
 5.250000e+02     1.385032e-23
 5.600000e+02     1.428661e-23
 6.000000e+02     1.481576e-23
 6.500000e+02     1.567409e-23
 7.000000e+02     1.690100e-23
 7.500000e+02     1.876770e-23
 8.000000e+02     2.148342e-23
 8.300000e+02     2.367071e-23
 8.600000e+02     2.635354e-23
 8.800000e+02     2.844526e-23
 8.900000e+02     2.958953e-23
 8.960000e+02     3.030769e-23
 9.000000e+02     3.080299e-23
 9.030000e+02     3.118105e-23
 9.060000e+02     3.156331e-23
 9.090000e+02     3.195461e-23
 9.117800e+02     3.232342e-23
 9.300000e+02     8.022955e-22
 9.500000e+02     2.095813e-21
 9.750000e+02     4.101528e-21
 9.900000e+02     4.962103e-21
 1.005000e+03     6.002782e-21
 1.025000e+03     7.733090e-21
 1.045000e+03     9.111232e-21
 1.065000e+03     1.099690e-20
 1.085000e+03     1.284946e-20
 1.105000e+03     1.455199e-20
 1.125000e+03     1.630214e-20
 1.145000e+03     1.770843e-20
 1.165000e+03     1.924466e-20
 1.185000e+03     2.044201e-20
 1.205000e+03     2.163009e-20
 1.215600e+03     2.217332e-20
 1.215670e+03     2.635283e-20
 1.216000e+03     2.634844e-20
 1.218000e+03     2.631290e-20
 1.221000e+03     2.623194e-20
 1.225000e+03     2.610786e-20
 1.230000e+03     2.606647e-20
 1.240000e+03     2.649100e-20
 1.250000e+03     2.686737e-20
 1.265000e+03     2.801513e-20
 1.285000e+03     2.883537e-20
 1.305000e+03     3.002596e-20
 1.325000e+03     3.130018e-20
 1.345000e+03     3.244834e-20
 1.365000e+03     3.295856e-20
 1.385000e+03     3.388759e-20
 1.405000e+03     3.477823e-20
 1.425000e+03     3.554240e-20
 1.442000e+03     3.606039e-20
 1.455000e+03     3.653526e-20
 1.475000e+03     3.718296e-20
 1.517000e+03     3.826520e-20
 1.595000e+03     3.935310e-20
 1.672000e+03     3.999372e-20
 1.745000e+03     4.033765e-20
 1.825000e+03     4.041704e-20
 1.905000e+03     4.026071e-20
 1.984000e+03     3.986869e-20
 2.065000e+03     3.959757e-20
 2.135000e+03     3.825492e-20
 2.215000e+03     3.786065e-20
 2.295000e+03     3.739613e-20
 2.375000e+03     3.688218e-20
 2.455000e+03     3.642615e-20
 2.525000e+03     3.597170e-20
 2.605000e+03     3.560576e-20
 2.685000e+03     3.540831e-20
 2.765000e+03     3.510789e-20
 2.845000e+03     3.474167e-20
 2.950000e+03     3.441043e-20
 3.110000e+03     3.394068e-20
 3.270000e+03     3.341945e-20
 3.430000e+03     3.290606e-20
 3.590000e+03     3.241578e-20
 3.730000e+03     3.233167e-20
 3.890000e+03     3.383165e-20
 4.050000e+03     3.531377e-20
 4.210000e+03     3.754493e-20
 4.370000e+03     3.925422e-20
 4.530000e+03     4.070375e-20
 4.690000e+03     4.196346e-20
 4.850000e+03     4.273398e-20
 5.010000e+03     4.340172e-20
 5.170000e+03     4.393406e-20
 5.330000e+03     4.441751e-20
 5.490000e+03     4.481954e-20
 5.650000e+03     4.519856e-20
 5.810000e+03     4.557962e-20
 5.970000e+03     4.576915e-20
 6.130000e+03     4.598298e-20
 6.290000e+03     4.611175e-20
 6.450000e+03     4.618683e-20
 6.610000e+03     4.622722e-20
 6.770000e+03     4.628254e-20
 6.930000e+03     4.628583e-20
 7.090000e+03     4.624366e-20
 7.250000e+03     4.617974e-20
 7.410000e+03     4.613099e-20
 7.570000e+03     4.612312e-20
 7.730000e+03     4.617383e-20
 7.890000e+03     4.621369e-20
 8.050000e+03     4.623319e-20
 8.210000e+03     4.628522e-20
 8.370000e+03     4.633846e-20
 8.530000e+03     4.639767e-20
 8.690000e+03     4.649903e-20
 8.850000e+03     4.669849e-20
 9.010000e+03     4.686748e-20
 9.170000e+03     4.701202e-20
 9.330000e+03     4.726483e-20
 9.490000e+03     4.749994e-20
 9.650000e+03     4.768200e-20
 9.810000e+03     4.786992e-20
 9.970000e+03     4.806510e-20
 1.050000e+04     4.845518e-20
 1.150000e+04     4.853239e-20
 1.250000e+04     4.835593e-20
 1.350000e+04     4.811278e-20
 1.450000e+04     4.801911e-20
 1.550000e+04     4.835048e-20
 1.650000e+04     4.821391e-20
 1.750000e+04     4.765304e-20
 1.850000e+04     4.686957e-20
 1.950000e+04     4.599408e-20
 2.050000e+04     4.511300e-20
 2.150000e+04     4.429023e-20
 2.250000e+04     4.357586e-20
 2.350000e+04     4.300940e-20
 2.450000e+04     4.262194e-20
 2.550000e+04     4.243854e-20
 2.650000e+04     4.248022e-20
 2.750000e+04     4.276468e-20
 2.850000e+04     4.330676e-20
 2.950000e+04     4.411794e-20
 3.050000e+04     4.511588e-20
 3.150000e+04     4.598031e-20
 3.250000e+04     4.685536e-20
 3.350000e+04     4.781555e-20
 3.450000e+04     4.884705e-20
 3.550000e+04     4.992931e-20
 3.650000e+04     5.103462e-20
