## EBL from Khaire & Srianand 2018; Q14 Model with alpha=-1.4 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     7.559731e-37
 1.122019e-08     1.101080e-36
 1.258925e-08     1.588639e-36
 1.412538e-08     2.258585e-36
 1.584893e-08     3.156943e-36
 1.778279e-08     4.336610e-36
 1.995263e-08     5.858230e-36
 2.238721e-08     7.791224e-36
 2.511887e-08     1.021510e-35
 2.818382e-08     1.322074e-35
 3.162278e-08     1.691229e-35
 3.548135e-08     2.140899e-35
 3.981071e-08     2.684764e-35
 4.466837e-08     3.338557e-35
 5.011870e-08     4.120368e-35
 5.623413e-08     5.051080e-35
 6.309576e-08     6.154770e-35
 7.079456e-08     7.459259e-35
 7.943284e-08     8.996760e-35
 8.912505e-08     1.080449e-34
 1.000000e-07     1.292564e-34
 1.122019e-07     1.541013e-34
 1.258925e-07     1.831583e-34
 1.412538e-07     2.170990e-34
 1.584892e-07     2.566996e-34
 1.778279e-07     3.028623e-34
 1.995263e-07     3.566311e-34
 2.238721e-07     4.192156e-34
 2.511887e-07     4.920198e-34
 2.818382e-07     5.766686e-34
 3.162278e-07     6.750481e-34
 3.548136e-07     7.893419e-34
 3.981071e-07     9.220798e-34
 4.466837e-07     1.076198e-33
 5.011870e-07     1.255095e-33
 5.623413e-07     1.462713e-33
 6.309576e-07     1.703618e-33
 7.079456e-07     1.983099e-33
 7.943284e-07     2.307294e-33
 8.912505e-07     2.683303e-33
 1.000000e-06     3.119371e-33
 1.122019e-06     3.625038e-33
 1.258925e-06     4.211356e-33
 1.412538e-06     4.891157e-33
 1.584893e-06     5.679278e-33
 1.778279e-06     6.592939e-33
 1.995263e-06     7.652087e-33
 2.238721e-06     8.879818e-33
 2.511887e-06     1.030293e-32
 2.818382e-06     1.195243e-32
 3.162278e-06     1.386432e-32
 3.548136e-06     1.608026e-32
 3.981071e-06     1.864849e-32
 4.466837e-06     2.162504e-32
 5.011870e-06     2.507468e-32
 5.623413e-06     2.907263e-32
 6.309576e-06     3.370592e-32
 7.079456e-06     3.907539e-32
 7.943284e-06     4.529805e-32
 8.912505e-06     5.250928e-32
 1.000000e-05     6.086619e-32
 1.122019e-05     7.055065e-32
 1.258925e-05     8.177331e-32
 1.412538e-05     9.477872e-32
 1.584893e-05     1.098496e-31
 1.778279e-05     1.273143e-31
 1.995263e-05     1.475528e-31
 2.238721e-05     1.710053e-31
 2.511887e-05     1.981826e-31
 2.818382e-05     2.296755e-31
 3.162278e-05     2.661700e-31
 3.548135e-05     3.084598e-31
 3.981071e-05     3.574648e-31
 4.466837e-05     4.142521e-31
 5.011870e-05     4.800562e-31
 5.623413e-05     5.563102e-31
 6.309577e-05     6.446727e-31
 7.079457e-05     7.470651e-31
 7.943284e-05     8.657171e-31
 8.912505e-05     1.003208e-30
 1.000000e-04     1.162532e-30
 1.122018e-04     1.347152e-30
 1.258926e-04     1.561029e-30
 1.412538e-04     1.806534e-30
 1.584893e-04     2.088806e-30
 1.778279e-04     2.414332e-30
 1.995262e-04     2.790836e-30
 2.238722e-04     3.227396e-30
 2.511887e-04     3.734612e-30
 2.818383e-04     4.324880e-30
 3.162278e-04     5.012728e-30
 3.548134e-04     5.815221e-30
 3.981073e-04     6.752470e-30
 4.466837e-04     7.848200e-30
 5.011873e-04     9.130462e-30
 5.623413e-04     1.063244e-29
 6.309572e-04     1.239343e-29
 7.079460e-04     1.446004e-29
 7.943284e-04     1.688747e-29
 8.912510e-04     1.974130e-29
 1.000000e-03     2.309938e-29
 1.122018e-03     2.705420e-29
 1.258926e-03     3.171581e-29
 1.412538e-03     3.721498e-29
 1.584893e-03     4.370744e-29
 1.778279e-03     5.137867e-29
 1.995262e-03     6.044960e-29
 2.238722e-03     7.118361e-29
 2.511887e-03     8.389463e-29
 2.818383e-03     9.895731e-29
 3.162278e-03     1.168188e-28
 3.548133e-03     1.380129e-28
 3.981073e-03     1.631772e-28
 4.466837e-03     1.930735e-28
 5.011873e-03     2.286127e-28
 5.623413e-03     2.708862e-28
 6.309573e-03     3.212054e-28
 7.079460e-03     3.811558e-28
 7.943284e-03     4.526720e-28
 8.912510e-03     5.381469e-28
 1.000000e-02     6.405818e-28
 1.122019e-02     7.637885e-28
 1.258925e-02     9.126406e-28
 1.412538e-02     1.093381e-27
 1.584894e-02     1.313942e-27
 1.778279e-02     1.584293e-27
 1.995263e-02     1.916782e-27
 2.238721e-02     2.326433e-27
 2.511887e-02     2.831267e-27
 2.818385e-02     3.452569e-27
 3.162277e-02     4.215187e-27
 3.548136e-02     5.147927e-27
 3.981071e-02     6.283902e-27
 4.466837e-02     7.661212e-27
 5.011876e-02     9.323603e-27
 5.623413e-02     1.132147e-26
 6.309576e-02     1.371318e-26
 7.079456e-02     1.656652e-26
 7.943284e-02     1.996075e-26
 8.912515e-02     2.398884e-26
 1.000000e-01     2.876030e-26
 1.122019e-01     3.440572e-26
 1.258925e-01     4.101767e-26
 1.412538e-01     4.856850e-26
 1.584894e-01     5.699823e-26
 1.778279e-01     6.623035e-26
 1.995263e-01     7.618366e-26
 2.238721e-01     8.677977e-26
 2.511887e-01     9.794837e-26
 2.818385e-01     1.096288e-25
 3.162278e-01     1.217448e-25
 3.548135e-01     1.337383e-25
 3.981071e-01     1.456295e-25
 4.466837e-01     1.575295e-25
 5.011876e-01     1.695761e-25
 5.623413e-01     1.819084e-25
 6.309576e-01     1.946569e-25
 7.079456e-01     2.079432e-25
 7.943284e-01     2.218877e-25
 8.912515e-01     2.366173e-25
 1.000000e+00     2.522747e-25
 1.122019e+00     2.690253e-25
 1.258925e+00     2.870638e-25
 1.412538e+00     3.066215e-25
 1.584894e+00     3.279720e-25
 1.778279e+00     3.514396e-25
 1.995263e+00     3.774088e-25
 2.238721e+00     4.063330e-25
 2.511887e+00     4.387494e-25
 2.818385e+00     4.752925e-25
 3.162278e+00     5.167119e-25
