# Gamma-ray optical depth for source at z=0.200 (for KS18 EBL Q18 model with CMB)
# column1: Observed photon energy in GeV  & column2: Gamma-ray optical depth
    0.0100000   1.6387232e-07
    0.0112202   1.9139161e-07
    0.0125893   2.2233420e-07
    0.0141254   2.5685314e-07
    0.0158489   2.9506948e-07
    0.0177828   3.3707158e-07
    0.0199526   3.8291620e-07
    0.0223872   4.3263050e-07
    0.0251189   4.8621435e-07
    0.0281838   5.4364442e-07
    0.0316228   6.0487699e-07
    0.0354813   6.6985282e-07
    0.0398107   7.3850046e-07
    0.0446684   8.1073966e-07
    0.0501187   8.8648537e-07
    0.0562341   9.6565120e-07
    0.0630957   1.0481519e-06
    0.0707946   1.1339067e-06
    0.0794328   1.2228402e-06
    0.0891251   1.3148859e-06
     0.100000   1.4099877e-06
     0.112202   1.5081012e-06
     0.125893   1.6091947e-06
     0.141254   1.7132504e-06
     0.158489   1.8202643e-06
     0.177828   1.9302468e-06
     0.199526   2.0432309e-06
     0.223872   2.1592832e-06
     0.251189   2.2785285e-06
     0.281838   2.4011847e-06
     0.316228   2.5276135e-06
     0.354813   2.6583909e-06
     0.398107   2.7943862e-06
     0.446684   2.9368589e-06
     0.501187   3.0875604e-06
     0.562341   3.2488382e-06
     0.630957   3.4237448e-06
     0.707946   3.6161368e-06
     0.794328   3.8307666e-06
     0.891251   4.0733476e-06
      1.00000   4.3505793e-06
      1.12202   4.6701166e-06
      1.25893   5.0404539e-06
      1.41254   5.4707022e-06
      1.58489   5.9702848e-06
      1.77828   6.5485899e-06
      1.99526   7.2147607e-06
      2.23872   7.9777243e-06
      2.51189   8.8465150e-06
      2.81838   9.8307774e-06
      3.16228   1.0940845e-05
      3.54813   1.2187622e-05
      3.98107   1.3582595e-05
      4.46684   1.5142058e-05
      5.01187   1.6911296e-05
      5.62341   1.8983820e-05
      6.30957   2.1525363e-05
      7.07946   2.4802875e-05
      7.94328   2.9146546e-05
      8.91251   3.4941026e-05
      10.0000   4.2627479e-05
      11.2202   5.2702473e-05
      12.5893   6.5713041e-05
      14.1254   8.2236649e-05
      15.8489   0.00010287919
      17.7828   0.00012846427
      19.9526   0.00016332130
      22.3872   0.00022577398
      25.1189   0.00035850166
      28.1838   0.00063404965
      31.6228    0.0011574088
      35.4813    0.0020591944
      39.8107    0.0034851931
      44.6684    0.0055840663
      50.1187    0.0084979703
      56.2341     0.012368415
      63.0957     0.017353881
      70.7946     0.023648015
      79.4328     0.031504123
      89.1251     0.041322189
      100.000     0.053745263
      112.202     0.069647068
      125.893     0.090078614
      141.254      0.11620614
      158.489      0.14921836
      177.828      0.19024006
      199.526      0.24026544
      223.872      0.30010137
      251.189      0.37028455
      281.838      0.45100058
      316.228      0.54208604
      354.814      0.64305730
      398.107      0.75303216
      446.684      0.87062142
      501.188      0.99389466
      562.341       1.1204832
      630.958       1.2478422
      707.946       1.3735605
      794.328       1.4956543
      891.252       1.6127330
      1000.00       1.7240655
      1122.02       1.8295551
      1258.93       1.9298108
      1412.54       2.0266547
      1584.89       2.1236612
      1778.28       2.2266744
      1995.26       2.3416388
      2238.72       2.4730320
      2511.89       2.6249742
      2818.38       2.8009587
      3162.28       3.0021491
      3548.14       3.2279239
      3981.07       3.4775606
      4466.84       3.7507643
      5011.88       4.0487395
      5623.41       4.3761024
      6309.58       4.7429181
      7079.46       5.1673971
      7943.28       5.6795043
      8912.52       6.3238799
      10000.0       7.1615197
      11220.2       8.2716885
      12589.3       9.7535162
      14125.4       11.727015
      15848.9       14.335989
      17782.8       17.755714
      19952.6       22.200961
      22387.2       27.925131
      25118.9       35.203479
      28183.8       44.296989
      31622.8       55.401393
      35481.4       68.593710
      39810.7       83.788613
      44668.4       100.72223
      50118.8       118.98233
      56234.1       138.13849
      63095.8       158.11460
      70794.6       180.13920
      79432.8       208.87808
      89125.2       256.50929
      100000.       349.29387
