# Gamma-ray optical depth for source at z=0.300 (for KS18 EBL Q18 model with CMB)
# column1: Observed photon energy in GeV  & column2: Gamma-ray optical depth
    0.0100000   2.9693729e-07
    0.0112202   3.4520730e-07
    0.0125893   3.9912255e-07
    0.0141254   4.5888605e-07
    0.0158489   5.2464989e-07
    0.0177828   5.9651547e-07
    0.0199526   6.7453672e-07
    0.0223872   7.5872401e-07
    0.0251189   8.4904867e-07
    0.0281838   9.4544980e-07
    0.0316228   1.0478389e-06
    0.0354813   1.1561074e-06
    0.0398107   1.2701322e-06
    0.0446684   1.3897801e-06
    0.0501187   1.5149147e-06
    0.0562341   1.6454006e-06
    0.0630957   1.7811080e-06
    0.0707946   1.9219162e-06
    0.0794328   2.0677166e-06
    0.0891251   2.2184164e-06
     0.100000   2.3739411e-06
     0.112202   2.5342371e-06
     0.125893   2.6992713e-06
     0.141254   2.8690325e-06
     0.158489   3.0435330e-06
     0.177828   3.2228145e-06
     0.199526   3.4069716e-06
     0.223872   3.5961825e-06
     0.251189   3.7907673e-06
     0.281838   3.9912646e-06
     0.316228   4.1985345e-06
     0.354813   4.4138876e-06
     0.398107   4.6392270e-06
     0.446684   4.8772118e-06
     0.501187   5.1314235e-06
     0.562341   5.4065358e-06
     0.630957   5.7084839e-06
     0.707946   6.0446118e-06
     0.794328   6.4237949e-06
     0.891251   6.8565025e-06
      1.00000   7.3547720e-06
      1.12202   7.9320734e-06
      1.25893   8.6030032e-06
      1.41254   9.3828387e-06
      1.58489   1.0287082e-05
      1.77828   1.1331120e-05
      1.99526   1.2530328e-05
      2.23872   1.3900493e-05
      2.51189   1.5458510e-05
      2.81838   1.7222810e-05
      3.16228   1.9213163e-05
      3.54813   2.1450509e-05
      3.98107   2.3959107e-05
      4.46684   2.6793681e-05
      5.01187   3.0080481e-05
      5.62341   3.4049262e-05
      6.30957   3.9095078e-05
      7.07946   4.5747899e-05
      7.94328   5.4628157e-05
      8.91251   6.6437302e-05
      10.0000   8.1955380e-05
      11.2202   0.00010203714
      12.5893   0.00012760192
      14.1254   0.00015961861
      15.8489   0.00019918572
      17.7828   0.00024987703
      19.9526   0.00032848120
      22.3872   0.00048231021
      25.1189   0.00080256098
      28.1838    0.0014321555
      31.6228    0.0025618864
      35.4813    0.0044163015
      39.8107    0.0072352014
      44.6684     0.011254131
      50.1187     0.016700599
      56.2341     0.023811957
      63.0957     0.032862487
      70.7946     0.044191789
      79.4328     0.058292765
      89.1251     0.075966539
      100.000     0.098386769
      112.202      0.12704751
      125.893      0.16366696
      141.254      0.21006297
      158.489      0.26801039
      177.828      0.33911865
      199.526      0.42474496
      223.872      0.52588053
      251.189      0.64303860
      281.838      0.77619021
      316.228      0.92479645
      354.814       1.0877853
      398.107       1.2633857
      446.684       1.4490267
      501.188       1.6414016
      562.341       1.8367287
      630.958       2.0311892
      707.946       2.2213972
      794.328       2.4047619
      891.252       2.5796669
      1000.00       2.7455133
      1122.02       2.9026845
      1258.93       3.0531542
      1412.54       3.2012135
      1584.89       3.3547693
      1778.28       3.5237720
      1995.26       3.7166876
      2238.72       3.9397447
      2511.89       4.1980458
      2818.38       4.4947909
      3162.28       4.8303513
      3548.14       5.2037794
      3981.07       5.6145453
      4466.84       6.0642217
      5011.88       6.5586926
      5623.41       7.1111714
      6309.58       7.7461527
      7079.46       8.5048500
      7943.28       9.4506344
      8912.52       10.672544
      10000.0       12.287857
      11220.2       14.444423
      12589.3       17.322300
      14125.4       21.136999
      15848.9       26.147773
      17782.8       32.668239
      19952.6       41.068016
      22387.2       51.752206
      25118.9       65.115643
      28183.8       81.473243
      31622.8       100.98247
      35481.4       123.57795
      39810.7       148.93974
      44668.4       176.54272
      50118.8       205.88417
      56234.1       237.15197
      63095.8       272.87540
      70794.6       321.44092
      79432.8       403.50878
      89125.2       561.91705
      100000.       874.42633
