## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     6.248402e-37
 1.122019e-08     9.088359e-37
 1.258925e-08     1.303410e-36
 1.412538e-08     1.834712e-36
 1.584893e-08     2.533445e-36
 1.778279e-08     3.435271e-36
 1.995263e-08     4.581252e-36
 2.238721e-08     6.018430e-36
 2.511887e-08     7.800648e-36
 2.818382e-08     9.989442e-36
 3.162278e-08     1.265533e-35
 3.548135e-08     1.587911e-35
 3.981071e-08     1.975364e-35
 4.466837e-08     2.438587e-35
 5.011870e-08     2.989895e-35
 5.623413e-08     3.643525e-35
 6.309576e-08     4.415913e-35
 7.079456e-08     5.326071e-35
 7.943284e-08     6.396028e-35
 8.912505e-08     7.651255e-35
 1.000000e-07     9.121308e-35
 1.122019e-07     1.084039e-34
 1.258925e-07     1.284813e-34
 1.412538e-07     1.519052e-34
 1.584892e-07     1.792078e-34
 1.778279e-07     2.110070e-34
 1.995263e-07     2.480180e-34
 2.238721e-07     2.910698e-34
 2.511887e-07     3.411243e-34
 2.818382e-07     3.992948e-34
 3.162278e-07     4.668736e-34
 3.548136e-07     5.453567e-34
 3.981071e-07     6.364774e-34
 4.466837e-07     7.422477e-34
 5.011870e-07     8.649947e-34
 5.623413e-07     1.007421e-33
 6.309576e-07     1.172652e-33
 7.079456e-07     1.364314e-33
 7.943284e-07     1.586610e-33
 8.912505e-07     1.844406e-33
 1.000000e-06     2.143348e-33
 1.122019e-06     2.489971e-33
 1.258925e-06     2.891849e-33
 1.412538e-06     3.357770e-33
 1.584893e-06     3.897898e-33
 1.778279e-06     4.524030e-33
 1.995263e-06     5.249831e-33
 2.238721e-06     6.091121e-33
 2.511887e-06     7.066257e-33
 2.818382e-06     8.196486e-33
 3.162278e-06     9.506460e-33
 3.548136e-06     1.102472e-32
 3.981071e-06     1.278432e-32
 4.466837e-06     1.482363e-32
 5.011870e-06     1.718702e-32
 5.623413e-06     1.992603e-32
 6.309576e-06     2.310026e-32
 7.079456e-06     2.677880e-32
 7.943284e-06     3.104180e-32
 8.912505e-06     3.598200e-32
 1.000000e-05     4.170701e-32
 1.122019e-05     4.834143e-32
 1.258925e-05     5.602956e-32
 1.412538e-05     6.493891e-32
 1.584893e-05     7.526321e-32
 1.778279e-05     8.722724e-32
 1.995263e-05     1.010914e-31
 2.238721e-05     1.171573e-31
 2.511887e-05     1.357746e-31
 2.818382e-05     1.573483e-31
 3.162278e-05     1.823481e-31
 3.548135e-05     2.113178e-31
 3.981071e-05     2.448876e-31
 4.466837e-05     2.837883e-31
 5.011870e-05     3.288656e-31
 5.623413e-05     3.811014e-31
 6.309577e-05     4.416318e-31
 7.079457e-05     5.117727e-31
 7.943284e-05     5.930517e-31
 8.912505e-05     6.872357e-31
 1.000000e-04     7.963758e-31
 1.122018e-04     9.228443e-31
 1.258926e-04     1.069276e-30
 1.412538e-04     1.236126e-30
 1.584893e-04     1.427982e-30
 1.778279e-04     1.649835e-30
 1.995262e-04     1.907214e-30
 2.238722e-04     2.206423e-30
 2.511887e-04     2.554759e-30
 2.818383e-04     2.960764e-30
 3.162278e-04     3.434483e-30
 3.548134e-04     3.987760e-30
 3.981073e-04     4.634583e-30
 4.466837e-04     5.391490e-30
 5.011873e-04     6.278055e-30
 5.623413e-04     7.317461e-30
 6.309572e-04     8.537184e-30
 7.079460e-04     9.969820e-30
 7.943284e-04     1.165402e-29
 8.912510e-04     1.363573e-29
 1.000000e-03     1.596950e-29
 1.122018e-03     1.872019e-29
 1.258926e-03     2.196505e-29
