## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     4.389009e-46
 1.122019e-08     6.385854e-46
 1.258925e-08     9.069312e-46
 1.412538e-08     1.259869e-45
 1.584893e-08     1.715983e-45
 1.778279e-08     2.296518e-45
 1.995263e-08     3.025698e-45
 2.238721e-08     3.931135e-45
 2.511887e-08     5.044379e-45
 2.818382e-08     6.401489e-45
 3.162278e-08     8.043830e-45
 3.548135e-08     1.001888e-44
 3.981071e-08     1.238126e-44
 4.466837e-08     1.519402e-44
 5.011870e-08     1.852982e-44
 5.623413e-08     2.247276e-44
 6.309576e-08     2.712004e-44
 7.079456e-08     3.258412e-44
 7.943284e-08     3.899539e-44
 8.912505e-08     4.650467e-44
 1.000000e-07     5.528702e-44
 1.122019e-07     6.554504e-44
 1.258925e-07     7.751349e-44
 1.412538e-07     9.146492e-44
 1.584892e-07     1.077145e-43
 1.778279e-07     1.266285e-43
 1.995263e-07     1.486306e-43
 2.238721e-07     1.742120e-43
 2.511887e-07     2.039425e-43
 2.818382e-07     2.384818e-43
 3.162278e-07     2.785954e-43
 3.548136e-07     3.251697e-43
 3.981071e-07     3.792316e-43
 4.466837e-07     4.419730e-43
 5.011870e-07     5.147725e-43
 5.623413e-07     5.992309e-43
 6.309576e-07     6.972009e-43
 7.079456e-07     8.108289e-43
 7.943284e-07     9.426061e-43
 8.912505e-07     1.095414e-42
 1.000000e-06     1.272598e-42
 1.122019e-06     1.478030e-42
 1.258925e-06     1.716194e-42
 1.412538e-06     1.992299e-42
 1.584893e-06     2.312365e-42
 1.778279e-06     2.683379e-42
 1.995263e-06     3.113436e-42
 2.238721e-06     3.611908e-42
 2.511887e-06     4.189670e-42
 2.818382e-06     4.859306e-42
 3.162278e-06     5.635421e-42
 3.548136e-06     6.534919e-42
 3.981071e-06     7.577383e-42
 4.466837e-06     8.785542e-42
 5.011870e-06     1.018568e-41
 5.623413e-06     1.180832e-41
 6.309576e-06     1.368878e-41
 7.079456e-06     1.586798e-41
 7.943284e-06     1.839339e-41
 8.912505e-06     2.131996e-41
 1.000000e-05     2.471143e-41
 1.122019e-05     2.864159e-41
 1.258925e-05     3.319595e-41
 1.412538e-05     3.847372e-41
