## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.107950e-37
 1.122019e-08     1.610478e-37
 1.258925e-08     2.303705e-37
 1.412538e-08     3.230383e-37
 1.584893e-08     4.441592e-37
 1.778279e-08     5.996915e-37
 1.995263e-08     7.964950e-37
 2.238721e-08     1.042419e-36
 2.511887e-08     1.346442e-36
 2.818382e-08     1.718822e-36
 3.162278e-08     2.171314e-36
 3.548135e-08     2.717398e-36
 3.981071e-08     3.372568e-36
 4.466837e-08     4.154680e-36
 5.011870e-08     5.084306e-36
 5.623413e-08     6.185240e-36
 6.309576e-08     7.484960e-36
 7.079456e-08     9.015252e-36
 7.943284e-08     1.081296e-35
 8.912505e-08     1.292069e-35
 1.000000e-07     1.538789e-35
 1.122019e-07     1.827176e-35
 1.258925e-07     2.163863e-35
 1.412538e-07     2.556545e-35
 1.584892e-07     3.014122e-35
 1.778279e-07     3.546935e-35
 1.995263e-07     4.166953e-35
 2.238721e-07     4.888046e-35
 2.511887e-07     5.726304e-35
 2.818382e-07     6.700356e-35
 3.162278e-07     7.831823e-35
 3.548136e-07     9.145737e-35
 3.981071e-07     1.067110e-34
 4.466837e-07     1.244156e-34
 5.011870e-07     1.449607e-34
 5.623413e-07     1.687983e-34
 6.309576e-07     1.964516e-34
 7.079456e-07     2.285269e-34
 7.943284e-07     2.657276e-34
 8.912505e-07     3.088677e-34
 1.000000e-06     3.588920e-34
 1.122019e-06     4.168938e-34
 1.258925e-06     4.841401e-34
 1.412538e-06     5.621012e-34
 1.584893e-06     6.524777e-34
 1.778279e-06     7.572433e-34
 1.995263e-06     8.786839e-34
 2.238721e-06     1.019446e-33
 2.511887e-06     1.182602e-33
 2.818382e-06     1.371706e-33
 3.162278e-06     1.590881e-33
 3.548136e-06     1.844904e-33
 3.981071e-06     2.139305e-33
 4.466837e-06     2.480500e-33
 5.011870e-06     2.875919e-33
 5.623413e-06     3.334177e-33
 6.309576e-06     3.865251e-33
 7.079456e-06     4.480696e-33
 7.943284e-06     5.193925e-33
 8.912505e-06     6.020449e-33
 1.000000e-05     6.978277e-33
 1.122019e-05     8.088251e-33
 1.258925e-05     9.374513e-33
 1.412538e-05     1.086509e-32
 1.584893e-05     1.259239e-32
 1.778279e-05     1.459402e-32
 1.995263e-05     1.691356e-32
 2.238721e-05     1.960143e-32
 2.511887e-05     2.271618e-32
 2.818382e-05     2.632554e-32
 3.162278e-05     3.050809e-32
 3.548135e-05     3.535481e-32
 3.981071e-05     4.097115e-32
 4.466837e-05     4.747936e-32
 5.011870e-05     5.502094e-32
 5.623413e-05     6.376013e-32
 6.309577e-05     7.388703e-32
 7.079457e-05     8.562181e-32
 7.943284e-05     9.922002e-32
 8.912505e-05     1.149773e-31
 1.000000e-04     1.332367e-31
 1.122018e-04     1.543952e-31
 1.258926e-04     1.788814e-31
 1.412538e-04     2.066970e-31
 1.584893e-04     2.387145e-31
 1.778279e-04     2.757911e-31
 1.995262e-04     3.188514e-31
 2.238722e-04     3.689456e-31
 2.511887e-04     4.272931e-31
 2.818383e-04     4.953257e-31
 3.162278e-04     5.747301e-31
 3.548134e-04     6.674968e-31
 3.981073e-04     7.759787e-31
 4.466837e-04     9.029579e-31
 5.011873e-04     1.051729e-30
 5.623413e-04     1.226195e-30
 6.309572e-04     1.430982e-30
 7.079460e-04     1.671577e-30
 7.943284e-04     1.954493e-30
 8.912510e-04     2.287467e-30
 1.000000e-03     2.679694e-30
 1.122018e-03     3.142105e-30
 1.258926e-03     3.687714e-30
 1.412538e-03     4.331994e-30
 1.584893e-03     5.093388e-30
 1.778279e-03     5.993872e-30
 1.995262e-03     7.059637e-30
 2.238722e-03     8.321927e-30
 2.511887e-03     9.817996e-30
 2.818383e-03     1.159234e-29
 3.162278e-03     1.369806e-29
 3.548133e-03     1.619860e-29
 3.981073e-03     1.916980e-29
 4.466837e-03     2.270225e-29
 5.011873e-03     2.690436e-29
 5.623413e-03     3.190606e-29
 6.309573e-03     3.786350e-29
 7.079460e-03     4.496542e-29
 7.943284e-03     5.344163e-29
 8.912510e-03     6.357492e-29
 1.000000e-02     7.571658e-29
 1.122019e-02     9.030604e-29
 1.258925e-02     1.078939e-28
 1.412538e-02     1.291692e-28
 1.584894e-02     1.549851e-28
 1.778279e-02     1.863880e-28
 1.995263e-02     2.246456e-28
 2.238721e-02     2.712720e-28
 2.511887e-02     3.280604e-28
 2.818385e-02     3.971140e-28
 3.162277e-02     4.808862e-28
 3.548136e-02     5.822365e-28
 3.981071e-02     7.044870e-28
 4.466837e-02     8.515165e-28
 5.011876e-02     1.027856e-27
 5.623413e-02     1.238820e-27
 6.309576e-02     1.490676e-27
 7.079456e-02     1.790817e-27
 7.943284e-02     2.148013e-27
 8.912515e-02     2.572673e-27
 1.000000e-01     3.077173e-27
 1.122019e-01     3.676745e-27
 1.258925e-01     4.370678e-27
 1.412538e-01     5.138368e-27
 1.584894e-01     5.966591e-27
 1.778279e-01     6.845811e-27
 1.995263e-01     7.768421e-27
 2.238721e-01     8.727919e-27
 2.511887e-01     9.718695e-27
 2.818385e-01     1.073590e-26
 3.162278e-01     1.177543e-26
 3.548135e-01     1.283398e-26
 3.981071e-01     1.390894e-26
 4.466837e-01     1.499843e-26
 5.011876e-01     1.610118e-26
 5.623413e-01     1.721648e-26
 6.309576e-01     1.834404e-26
 7.079456e-01     1.948414e-26
 7.943284e-01     2.063733e-26
 8.912515e-01     2.180445e-26
 1.000000e+00     2.298644e-26
 1.122019e+00     2.418446e-26
 1.258925e+00     2.539969e-26
 1.412538e+00     2.663332e-26
 1.584894e+00     2.787145e-26
 1.778279e+00     2.903673e-26
 1.995263e+00     3.023247e-26
 2.238721e+00     3.151182e-26
 2.511887e+00     3.290808e-26
 2.818385e+00     3.444885e-26
 3.162278e+00     3.616272e-26
 3.548136e+00     3.808221e-26
 3.981071e+00     4.024498e-26
 4.466837e+00     4.269431e-26
 5.011876e+00     4.547832e-26
 5.623413e+00     4.864839e-26
 6.309576e+00     5.222733e-26
 7.079456e+00     5.595624e-26
 7.943284e+00     6.011258e-26
 8.912516e+00     6.477820e-26
 1.000000e+01     6.999986e-26
 1.122019e+01     7.551700e-26
 1.258925e+01     8.120826e-26
 1.412538e+01     8.698495e-26
 1.584894e+01     9.421220e-26
 1.778279e+01     9.979525e-26
 1.995263e+01     1.039465e-25
 2.238721e+01     1.070663e-25
 2.511887e+01     1.077327e-25
 2.818385e+01     1.062681e-25
 3.162278e+01     1.026090e-25
 3.548135e+01     9.710954e-26
 3.981071e+01     9.029048e-26
 4.466837e+01     8.259082e-26
 5.011876e+01     7.466838e-26
 5.623413e+01     6.691794e-26
 6.309576e+01     5.967240e-26
 7.079456e+01     5.313543e-26
 7.943284e+01     4.741343e-26
 8.912515e+01     4.250444e-26
 1.000000e+02     3.835780e-26
 1.120000e+02     3.492481e-26
 1.250000e+02     3.213431e-26
 1.400000e+02     2.974478e-26
 1.550000e+02     2.796949e-26
 1.650000e+02     2.702703e-26
 1.750000e+02     2.625202e-26
 1.850000e+02     2.565079e-26
 1.900000e+02     2.549530e-26
 1.950000e+02     2.555946e-26
 2.000000e+02     2.612717e-26
 2.050000e+02     2.774938e-26
 2.100000e+02     3.160697e-26
 2.150000e+02     3.995600e-26
 2.180000e+02     4.883179e-26
 2.210000e+02     6.227609e-26
 2.240000e+02     8.241582e-26
 2.260000e+02     1.009973e-25
 2.270000e+02     1.122440e-25
 2.275000e+02     1.184240e-25
 2.278400e+02     1.228572e-25
 2.380000e+02     1.385527e-23
 2.500000e+02     3.056323e-23
 2.700000e+02     4.540970e-23
 2.900000e+02     5.424720e-23
 3.035000e+02     5.874142e-23
 3.037800e+02     8.056177e-23
 3.045000e+02     7.946635e-23
 3.060000e+02     7.745635e-23
 3.080000e+02     7.527261e-23
 3.100000e+02     7.349381e-23
 3.120000e+02     7.202753e-23
 3.150000e+02     7.028524e-23
 3.200000e+02     6.860433e-23
 3.250000e+02     6.792971e-23
 3.300000e+02     6.797611e-23
 3.400000e+02     6.920157e-23
 3.600000e+02     7.362119e-23
 3.800000e+02     7.858749e-23
 4.050000e+02     8.486525e-23
 4.250000e+02     8.991924e-23
 4.500000e+02     9.615356e-23
 4.650000e+02     9.989121e-23
 4.750000e+02     1.024269e-22
 4.820000e+02     1.041601e-22
 4.870000e+02     1.054006e-22
 4.910000e+02     1.063975e-22
 4.950000e+02     1.073929e-22
 4.980000e+02     1.081542e-22
 5.000000e+02     1.086274e-22
 5.020000e+02     1.091602e-22
 5.039800e+02     1.096386e-22
 5.100000e+02     1.166659e-22
 5.250000e+02     1.281801e-22
 5.600000e+02     1.440602e-22
 6.000000e+02     1.577055e-22
 6.500000e+02     1.737345e-22
 7.000000e+02     1.916961e-22
 7.500000e+02     2.137006e-22
 8.000000e+02     2.421894e-22
 8.300000e+02     2.634094e-22
 8.600000e+02     2.889624e-22
 8.800000e+02     3.084963e-22
 8.900000e+02     3.192439e-22
 8.960000e+02     3.259201e-22
 9.000000e+02     3.305519e-22
 9.030000e+02     3.341043e-22
 9.060000e+02     3.375939e-22
 9.090000e+02     3.412577e-22
 9.117800e+02     3.447086e-22
 9.300000e+02     8.086357e-22
 9.500000e+02     1.618887e-21
 9.750000e+02     2.958983e-21
 9.900000e+02     3.621751e-21
 1.005000e+03     4.417328e-21
 1.025000e+03     5.745296e-21
 1.045000e+03     6.872048e-21
 1.065000e+03     8.446594e-21
 1.085000e+03     9.993533e-21
 1.105000e+03     1.148882e-20
 1.125000e+03     1.307250e-20
 1.145000e+03     1.447863e-20
 1.165000e+03     1.603200e-20
 1.185000e+03     1.738452e-20
 1.205000e+03     1.873421e-20
 1.215600e+03     1.934872e-20
 1.215670e+03     2.107095e-20
 1.216000e+03     2.108189e-20
 1.218000e+03     2.114313e-20
 1.221000e+03     2.123151e-20
 1.225000e+03     2.134877e-20
 1.230000e+03     2.150845e-20
 1.240000e+03     2.198038e-20
 1.250000e+03     2.260039e-20
 1.265000e+03     2.370739e-20
 1.285000e+03     2.519008e-20
 1.305000e+03     2.668421e-20
 1.325000e+03     2.794381e-20
 1.345000e+03     2.941670e-20
 1.365000e+03     3.081702e-20
 1.385000e+03     3.205754e-20
 1.405000e+03     3.312513e-20
 1.425000e+03     3.427331e-20
 1.442000e+03     3.538503e-20
 1.455000e+03     3.598955e-20
 1.475000e+03     3.706001e-20
 1.517000e+03     3.907157e-20
 1.595000e+03     4.197907e-20
 1.672000e+03     4.439687e-20
 1.745000e+03     4.640000e-20
 1.825000e+03     4.830647e-20
