## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.505123e-39
 1.122019e-08     3.643697e-39
 1.258925e-08     5.201870e-39
 1.412538e-08     7.270674e-39
 1.584893e-08     9.961120e-39
 1.778279e-08     1.340265e-38
 1.995263e-08     1.774380e-38
 2.238721e-08     2.315414e-38
 2.511887e-08     2.982746e-38
 2.818382e-08     3.798512e-38
 3.162278e-08     4.788089e-38
 3.548135e-08     5.980581e-38
 3.981071e-08     7.409460e-38
 4.466837e-08     9.113323e-38
 5.011870e-08     1.113664e-37
 5.623413e-08     1.353088e-37
 6.309576e-08     1.635547e-37
 7.079456e-08     1.967917e-37
 7.943284e-08     2.358173e-37
 8.912505e-08     2.815532e-37
 1.000000e-07     3.350696e-37
 1.122019e-07     3.976049e-37
 1.258925e-07     4.705938e-37
 1.412538e-07     5.557023e-37
 1.584892e-07     6.548565e-37
 1.778279e-07     7.702950e-37
 1.995263e-07     9.046075e-37
 2.238721e-07     1.060796e-36
 2.511887e-07     1.242344e-36
 2.818382e-07     1.453283e-36
 3.162278e-07     1.698291e-36
 3.548136e-07     1.982787e-36
 3.981071e-07     2.313047e-36
 4.466837e-07     2.696355e-36
 5.011870e-07     3.141140e-36
 5.623413e-07     3.657185e-36
 6.309576e-07     4.255815e-36
 7.079456e-07     4.950148e-36
 7.943284e-07     5.755412e-36
 8.912505e-07     6.689220e-36
 1.000000e-06     7.772020e-36
 1.122019e-06     9.027476e-36
 1.258925e-06     1.048301e-35
 1.412538e-06     1.217043e-35
 1.584893e-06     1.412657e-35
 1.778279e-06     1.639411e-35
 1.995263e-06     1.902254e-35
 2.238721e-06     2.206915e-35
 2.511887e-06     2.560041e-35
 2.818382e-06     2.969324e-35
 3.162278e-06     3.443690e-35
 3.548136e-06     3.993473e-35
 3.981071e-06     4.630642e-35
 4.466837e-06     5.369090e-35
 5.011870e-06     6.224886e-35
 5.623413e-06     7.216682e-35
 6.309576e-06     8.366067e-35
 7.079456e-06     9.698053e-35
 7.943284e-06     1.124166e-34
 8.912505e-06     1.303047e-34
 1.000000e-05     1.510345e-34
 1.122019e-05     1.750570e-34
 1.258925e-05     2.028949e-34
 1.412538e-05     2.351546e-34
 1.584893e-05     2.725375e-34
 1.778279e-05     3.158575e-34
 1.995263e-05     3.660577e-34
 2.238721e-05     4.242296e-34
 2.511887e-05     4.916399e-34
 2.818382e-05     5.697545e-34
 3.162278e-05     6.602745e-34
 3.548135e-05     7.651686e-34
 3.981071e-05     8.867186e-34
 4.466837e-05     1.027571e-33
 5.011870e-05     1.190788e-33
 5.623413e-05     1.379923e-33
 6.309577e-05     1.599092e-33
 7.079457e-05     1.853059e-33
 7.943284e-05     2.147354e-33
 8.912505e-05     2.488376e-33
 1.000000e-04     2.883550e-33
 1.122018e-04     3.341466e-33
 1.258926e-04     3.871457e-33
 1.412538e-04     4.471368e-33
 1.584893e-04     5.162835e-33
 1.778279e-04     5.964731e-33
 1.995262e-04     6.896847e-33
 2.238722e-04     7.981747e-33
 2.511887e-04     9.245785e-33
 2.818383e-04     1.072000e-32
 3.162278e-04     1.244101e-32
 3.548134e-04     1.445205e-32
 3.981073e-04     1.680426e-32
 4.466837e-04     1.955811e-32
 5.011873e-04     2.278523e-32
 5.623413e-04     2.657047e-32
 6.309572e-04     3.101442e-32
 7.079460e-04     3.623646e-32
 7.943284e-04     4.237825e-32
 8.912510e-04     4.960810e-32
 1.000000e-03     5.812607e-32
 1.122018e-03     6.817003e-32
 1.258926e-03     8.002322e-32
 1.412538e-03     9.402242e-32
 1.584893e-03     1.105691e-31
 1.778279e-03     1.301417e-31
 1.995262e-03     1.533104e-31
 2.238722e-03     1.807556e-31
 2.511887e-03     2.132886e-31
 2.818383e-03     2.518783e-31
 3.162278e-03     2.976815e-31
