## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     8.431405e-43
 1.122019e-08     1.227710e-42
 1.258925e-08     1.749058e-42
 1.412538e-08     2.437374e-42
 1.584893e-08     3.329322e-42
 1.778279e-08     4.467187e-42
 1.995263e-08     5.899254e-42
 2.238721e-08     7.680566e-42
 2.511887e-08     9.874004e-42
 2.818382e-08     1.255141e-41
 3.162278e-08     1.579518e-41
 3.548135e-08     1.969984e-41
 3.981071e-08     2.437414e-41
 4.466837e-08     2.994350e-41
 5.011870e-08     3.655251e-41
 5.623413e-08     4.436848e-41
 6.309576e-08     5.358468e-41
 7.079456e-08     6.442479e-41
 7.943284e-08     7.714812e-41
 8.912505e-08     9.205457e-41
 1.000000e-07     1.094922e-40
 1.122019e-07     1.298638e-40
 1.258925e-07     1.536363e-40
 1.412538e-07     1.813515e-40
 1.584892e-07     2.136361e-40
 1.778279e-07     2.512183e-40
 1.995263e-07     2.949406e-40
 2.238721e-07     3.457796e-40
 2.511887e-07     4.048683e-40
 2.818382e-07     4.735184e-40
 3.162278e-07     5.532521e-40
 3.548136e-07     6.458316e-40
 3.981071e-07     7.532987e-40
 4.466837e-07     8.780235e-40
 5.011870e-07     1.022747e-39
 5.623413e-07     1.190653e-39
 6.309576e-07     1.385424e-39
 7.079456e-07     1.611329e-39
 7.943284e-07     1.873320e-39
 8.912505e-07     2.177128e-39
 1.000000e-06     2.529405e-39
 1.122019e-06     2.937848e-39
 1.258925e-06     3.411376e-39
 1.412538e-06     3.960343e-39
 1.584893e-06     4.596720e-39
 1.778279e-06     5.334402e-39
 1.995263e-06     6.189483e-39
 2.238721e-06     7.180600e-39
 2.511887e-06     8.329373e-39
 2.818382e-06     9.660829e-39
 3.162278e-06     1.120400e-38
 3.548136e-06     1.299251e-38
 3.981071e-06     1.506529e-38
 4.466837e-06     1.746753e-38
 5.011870e-06     2.025151e-38
 5.623413e-06     2.347791e-38
 6.309576e-06     2.721694e-38
 7.079456e-06     3.154998e-38
 7.943284e-06     3.657144e-38
 8.912505e-06     4.239054e-38
 1.000000e-05     4.913405e-38
 1.122019e-05     5.694870e-38
 1.258925e-05     6.600448e-38
 1.412538e-05     7.649869e-38
 1.584893e-05     8.865950e-38
 1.778279e-05     1.027517e-37
 1.995263e-05     1.190820e-37
 2.238721e-05     1.380055e-37
 2.511887e-05     1.599343e-37
 2.818382e-05     1.853452e-37
