## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.375826e-40
 1.122019e-08     2.000366e-40
 1.258925e-08     2.852480e-40
 1.412538e-08     3.981298e-40
 1.584893e-08     5.446912e-40
 1.778279e-08     7.319258e-40
 1.995263e-08     9.678491e-40
 2.238721e-08     1.261606e-39
 2.511887e-08     1.623647e-39
 2.818382e-08     2.065906e-39
 3.162278e-08     2.602072e-39
 3.548135e-08     3.247845e-39
 3.981071e-08     4.021283e-39
 4.466837e-08     4.943210e-39
 5.011870e-08     6.037629e-39
 5.623413e-08     7.332310e-39
 6.309576e-08     8.859337e-39
 7.079456e-08     1.065583e-38
 7.943284e-08     1.276482e-38
 8.912505e-08     1.523608e-38
 1.000000e-07     1.812737e-38
 1.122019e-07     2.150555e-38
 1.258925e-07     2.544808e-38
 1.412538e-07     3.004488e-38
 1.584892e-07     3.539995e-38
 1.778279e-07     4.163413e-38
 1.995263e-07     4.888722e-38
 2.238721e-07     5.732129e-38
 2.511887e-07     6.712437e-38
 2.818382e-07     7.851412e-38
 3.162278e-07     9.174313e-38
 3.548136e-07     1.071039e-37
 3.981071e-07     1.249352e-37
 4.466837e-07     1.456303e-37
 5.011870e-07     1.696442e-37
 5.623413e-07     1.975050e-37
 6.309576e-07     2.298241e-37
 7.079456e-07     2.673097e-37
 7.943284e-07     3.107839e-37
 8.912505e-07     3.611974e-37
 1.000000e-06     4.196542e-37
 1.122019e-06     4.874316e-37
 1.258925e-06     5.660099e-37
 1.412538e-06     6.571071e-37
 1.584893e-06     7.627099e-37
 1.778279e-06     8.851240e-37
 1.995263e-06     1.027020e-36
 2.238721e-06     1.191492e-36
 2.511887e-06     1.382126e-36
 2.818382e-06     1.603076e-36
 3.162278e-06     1.859161e-36
 3.548136e-06     2.155959e-36
 3.981071e-06     2.499931e-36
 4.466837e-06     2.898578e-36
 5.011870e-06     3.360573e-36
 5.623413e-06     3.895986e-36
 6.309576e-06     4.516473e-36
 7.079456e-06     5.235534e-36
 7.943284e-06     6.068839e-36
 8.912505e-06     7.034509e-36
 1.000000e-05     8.153586e-36
 1.122019e-05     9.450420e-36
 1.258925e-05     1.095322e-35
 1.412538e-05     1.269472e-35
 1.584893e-05     1.471279e-35
 1.778279e-05     1.705138e-35
 1.995263e-05     1.976138e-35
 2.238721e-05     2.290172e-35
 2.511887e-05     2.654079e-35
 2.818382e-05     3.075772e-35
 3.162278e-05     3.564434e-35
 3.548135e-05     4.130692e-35
 3.981071e-05     4.786865e-35
 4.466837e-05     5.547240e-35
 5.011870e-05     6.428346e-35
 5.623413e-05     7.449373e-35
 6.309577e-05     8.632528e-35
 7.079457e-05     1.000354e-34
 7.943284e-05     1.159225e-34
 8.912505e-05     1.343322e-34
 1.000000e-04     1.556652e-34
 1.122018e-04     1.803852e-34
 1.258926e-04     2.089878e-34
 1.412538e-04     2.413252e-34
 1.584893e-04     2.786330e-34
 1.778279e-04     3.219213e-34
 1.995262e-04     3.722510e-34
 2.238722e-04     4.308379e-34
 2.511887e-04     4.991047e-34
 2.818383e-04     5.787291e-34
 3.162278e-04     6.716903e-34
 3.548134e-04     7.803262e-34
 3.981073e-04     9.074019e-34
 4.466837e-04     1.056187e-33
 5.011873e-04     1.230555e-33
 5.623413e-04     1.435095e-33
 6.309572e-04     1.675246e-33
 7.079460e-04     1.957467e-33
 7.943284e-04     2.289417e-33
 8.912510e-04     2.680203e-33
 1.000000e-03     3.140644e-33
 1.122018e-03     3.683611e-33
 1.258926e-03     4.324424e-33
 1.412538e-03     5.081304e-33
 1.584893e-03     5.975971e-33
 1.778279e-03     7.034310e-33
 1.995262e-03     8.287177e-33
 2.238722e-03     9.771380e-33
 2.511887e-03     1.153082e-32
 2.818383e-03     1.361792e-32
 3.162278e-03     1.609530e-32
 3.548133e-03     1.903771e-32
 3.981073e-03     2.253456e-32
 4.466837e-03     2.669265e-32
 5.011873e-03     3.163985e-32
 5.623413e-03     3.752940e-32
 6.309573e-03     4.454569e-32
 7.079460e-03     5.291185e-32
 7.943284e-03     6.290014e-32
 8.912510e-03     7.484646e-32
 1.000000e-02     8.916918e-32
 1.122019e-02     1.063928e-31
 1.258925e-02     1.271750e-31
 1.412538e-02     1.523384e-31
 1.584894e-02     1.829001e-31
 1.778279e-02     2.201036e-31
 1.995263e-02     2.654503e-31
 2.238721e-02     3.207274e-31
 2.511887e-02     3.880443e-31
 2.818385e-02     4.698685e-31
 3.162277e-02     5.690729e-31
 3.548136e-02     6.890029e-31
 3.981071e-02     8.335438e-31
 4.466837e-02     1.007234e-30
 5.011876e-02     1.215381e-30
 5.623413e-02     1.464213e-30
 6.309576e-02     1.761086e-30
 7.079456e-02     2.114685e-30
 7.943284e-02     2.535322e-30
 8.912515e-02     3.035245e-30
 1.000000e-01     3.629023e-30
 1.122019e-01     4.334683e-30
 1.258925e-01     5.146591e-30
 1.412538e-01     6.033397e-30
 1.584894e-01     6.981305e-30
 1.778279e-01     7.981450e-30
 1.995263e-01     9.026539e-30
 2.238721e-01     1.011003e-29
 2.511887e-01     1.122611e-29
 2.818385e-01     1.236974e-29
