## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.855519e-38
 1.122019e-08     4.169527e-38
 1.258925e-08     6.074219e-38
 1.412538e-08     8.808522e-38
 1.584893e-08     1.268753e-37
 1.778279e-08     1.811606e-37
 1.995263e-08     2.559985e-37
 2.238721e-08     3.575398e-37
 2.511887e-08     4.930981e-37
 2.818382e-08     6.712062e-37
 3.162278e-08     9.017085e-37
 3.548135e-08     1.195877e-36
 3.981071e-08     1.566591e-36
 4.466837e-08     2.028579e-36
 5.011870e-08     2.598670e-36
 5.623413e-08     3.296168e-36
 6.309576e-08     4.143195e-36
 7.079456e-08     5.165158e-36
 7.943284e-08     6.391314e-36
 8.912505e-08     7.855313e-36
 1.000000e-07     9.596012e-36
 1.122019e-07     1.165823e-35
 1.258925e-07     1.409375e-35
 1.412538e-07     1.696253e-35
 1.584892e-07     2.033382e-35
 1.778279e-07     2.428798e-35
 1.995263e-07     2.891794e-35
 2.238721e-07     3.433134e-35
 2.511887e-07     4.065305e-35
 2.818382e-07     4.802760e-35
 3.162278e-07     5.662272e-35
 3.548136e-07     6.663259e-35
 3.981071e-07     7.828221e-35
 4.466837e-07     9.183277e-35
 5.011870e-07     1.075865e-34
 5.623413e-07     1.258940e-34
 6.309576e-07     1.471616e-34
 7.079456e-07     1.718598e-34
 7.943284e-07     2.005346e-34
 8.912505e-07     2.338180e-34
 1.000000e-06     2.724434e-34
 1.122019e-06     3.172598e-34
 1.258925e-06     3.692508e-34
 1.412538e-06     4.295583e-34
 1.584893e-06     4.995027e-34
 1.778279e-06     5.806164e-34
 1.995263e-06     6.746750e-34
 2.238721e-06     7.837341e-34
 2.511887e-06     9.101785e-34
 2.818382e-06     1.056769e-33
 3.162278e-06     1.226708e-33
 3.548136e-06     1.423704e-33
 3.981071e-06     1.652054e-33
 4.466837e-06     1.916741e-33
 5.011870e-06     2.223533e-33
 5.623413e-06     2.579124e-33
 6.309576e-06     2.991260e-33
 7.079456e-06     3.468917e-33
 7.943284e-06     4.022512e-33
 8.912505e-06     4.664092e-33
 1.000000e-05     5.407646e-33
 1.122019e-05     6.269363e-33
 1.258925e-05     7.267992e-33
 1.412538e-05     8.425296e-33
 1.584893e-05     9.766453e-33
 1.778279e-05     1.132068e-32
 1.995263e-05     1.312180e-32
 2.238721e-05     1.520901e-32
 2.511887e-05     1.762775e-32
 2.818382e-05     2.043065e-32
 3.162278e-05     2.367874e-32
 3.548135e-05     2.744268e-32
 3.981071e-05     3.180436e-32
 4.466837e-05     3.685877e-32
 5.011870e-05     4.271580e-32
 5.623413e-05     4.950300e-32
 6.309577e-05     5.736802e-32
 7.079457e-05     6.648188e-32
 7.943284e-05     7.704308e-32
 8.912505e-05     8.928123e-32
 1.000000e-04     1.034628e-31
 1.122018e-04     1.198962e-31
 1.258926e-04     1.389389e-31
 1.412538e-04     1.609879e-31
 1.584893e-04     1.865007e-31
 1.778279e-04     2.160051e-31
 1.995262e-04     2.501073e-31
 2.238722e-04     2.895086e-31
 2.511887e-04     3.350303e-31
 2.818383e-04     3.876465e-31
 3.162278e-04     4.485203e-31
 3.548134e-04     5.190421e-31
 3.981073e-04     6.008697e-31
 4.466837e-04     6.959694e-31
 5.011873e-04     8.066655e-31
 5.623413e-04     9.356987e-31
 6.309572e-04     1.086299e-30
 7.079460e-04     1.262276e-30
 7.943284e-04     1.468125e-30
 8.912510e-04     1.709162e-30
 1.000000e-03     1.991676e-30
 1.122018e-03     2.323116e-30
 1.258926e-03     2.712319e-30
 1.412538e-03     3.169754e-30
 1.584893e-03     3.707864e-30
 1.778279e-03     4.341429e-30
 1.995262e-03     5.088018e-30
 2.238722e-03     5.968525e-30
 2.511887e-03     7.007802e-30
 2.818383e-03     8.235455e-30
 3.162278e-03     9.686759e-30
 3.548133e-03     1.140372e-29
 3.981073e-03     1.343646e-29
 4.466837e-03     1.584472e-29
 5.011873e-03     1.869983e-29
 5.623413e-03     2.208695e-29
 6.309573e-03     2.610779e-29
 7.079460e-03     3.088400e-29
 7.943284e-03     3.656119e-29
 8.912510e-03     4.331417e-29
 1.000000e-02     5.135337e-29
 1.122019e-02     6.093324e-29
 1.258925e-02     7.236273e-29
 1.412538e-02     8.601970e-29
 1.584894e-02     1.023674e-28
 1.778279e-02     1.219765e-28
 1.995263e-02     1.455522e-28
 2.238721e-02     1.739634e-28
 2.511887e-02     2.082807e-28
 2.818385e-02     2.498158e-28
 3.162277e-02     3.001656e-28
 3.548136e-02     3.612655e-28
 3.981071e-02     4.354380e-28
 4.466837e-02     5.254595e-28
 5.011876e-02     6.346219e-28
 5.623413e-02     7.668121e-28
 6.309576e-02     9.266077e-28
 7.079456e-02     1.119375e-27
 7.943284e-02     1.351417e-27
 8.912515e-02     1.630121e-27
 1.000000e-01     1.964159e-27
 1.122019e-01     2.363751e-27
 1.258925e-01     2.840603e-27
 1.412538e-01     3.406892e-27
 1.584894e-01     4.075002e-27
 1.778279e-01     4.856694e-27
 1.995263e-01     5.761911e-27
 2.238721e-01     6.797402e-27
 2.511887e-01     7.965724e-27
 2.818385e-01     9.264727e-27
 3.162278e-01     1.068786e-26
 3.548135e-01     1.222519e-26
 3.981071e-01     1.386464e-26
 4.466837e-01     1.559348e-26
 5.011876e-01     1.739924e-26
 5.623413e-01     1.927053e-26
 6.309576e-01     2.119749e-26
 7.079456e-01     2.317174e-26
 7.943284e-01     2.518659e-26
 8.912515e-01     2.723674e-26
 1.000000e+00     2.931828e-26
 1.122019e+00     3.142855e-26
 1.258925e+00     3.356590e-26
 1.412538e+00     3.572969e-26
 1.584894e+00     3.791988e-26
 1.778279e+00     4.013364e-26
 1.995263e+00     4.236993e-26
 2.238721e+00     4.462885e-26
 2.511887e+00     4.691210e-26
 2.818385e+00     4.922499e-26
 3.162278e+00     5.157947e-26
 3.548136e+00     5.399708e-26
 3.981071e+00     5.651068e-26
 4.466837e+00     5.916503e-26
 5.011876e+00     6.201587e-26
 5.623413e+00     6.512915e-26
 6.309576e+00     6.858102e-26
 7.079456e+00     7.244838e-26
 7.943284e+00     7.682205e-26
 8.912516e+00     8.180988e-26
 1.000000e+01     8.754010e-26
 1.122019e+01     9.417015e-26
 1.258925e+01     1.018981e-25
 1.412538e+01     1.109759e-25
 1.584894e+01     1.217197e-25
 1.778279e+01     1.345184e-25
 1.995263e+01     1.498377e-25
 2.238721e+01     1.682196e-25
 2.511887e+01     1.902808e-25
 2.818385e+01     2.167031e-25
 3.162278e+01     2.482151e-25
 3.548135e+01     2.855588e-25
 3.981071e+01     3.294276e-25
 4.466837e+01     3.803811e-25
 5.011876e+01     4.387271e-25
 5.623413e+01     5.043982e-25
 6.309576e+01     5.768563e-25
 7.079456e+01     6.550838e-25
 7.943284e+01     7.378551e-25
 8.912515e+01     8.241840e-25
 1.000000e+02     9.135147e-25
 1.120000e+02     1.006713e-24
 1.250000e+02     1.105126e-24
 1.400000e+02     1.217498e-24
 1.550000e+02     1.329272e-24
 1.650000e+02     1.402791e-24
 1.750000e+02     1.474614e-24
 1.850000e+02     1.544033e-24
 1.900000e+02     1.577923e-24
 1.950000e+02     1.611276e-24
 2.000000e+02     1.644719e-24
 2.050000e+02     1.677298e-24
 2.100000e+02     1.713119e-24
 2.150000e+02     1.754319e-24
 2.180000e+02     1.783663e-24
 2.210000e+02     1.820523e-24
 2.240000e+02     1.865939e-24
 2.260000e+02     1.904763e-24
 2.270000e+02     1.927925e-24
 2.275000e+02     1.940394e-24
 2.278400e+02     1.949239e-24
 2.380000e+02     2.116613e-24
 2.500000e+02     2.322254e-24
