## EBL from Khaire & Srianand 2018; Q16 Model with alpha=-1.6 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.269357e-37
 1.122019e-08     1.845146e-37
 1.258925e-08     2.639732e-37
 1.412538e-08     3.702285e-37
 1.584893e-08     5.091496e-37
 1.778279e-08     6.875817e-37
 1.995263e-08     9.134059e-37
 2.238721e-08     1.195641e-36
 2.511887e-08     1.544603e-36
 2.818382e-08     1.972079e-36
 3.162278e-08     2.491576e-36
 3.548135e-08     3.118582e-36
 3.981071e-08     3.870900e-36
 4.466837e-08     4.769044e-36
 5.011870e-08     5.836651e-36
 5.623413e-08     7.101057e-36
 6.309576e-08     8.593830e-36
 7.079456e-08     1.035149e-35
 7.943284e-08     1.241636e-35
 8.912505e-08     1.483740e-35
 1.000000e-07     1.767140e-35
 1.122019e-07     2.098409e-35
 1.258925e-07     2.485166e-35
 1.412538e-07     2.936252e-35
 1.584892e-07     3.461892e-35
 1.778279e-07     4.073965e-35
 1.995263e-07     4.786222e-35
 2.238721e-07     5.614596e-35
 2.511887e-07     6.577575e-35
 2.818382e-07     7.696558e-35
 3.162278e-07     8.996384e-35
 3.548136e-07     1.050581e-34
 3.981071e-07     1.225816e-34
 4.466837e-07     1.429208e-34
 5.011870e-07     1.665233e-34
 5.623413e-07     1.939083e-34
 6.309576e-07     2.256769e-34
 7.079456e-07     2.625257e-34
 7.943284e-07     3.052627e-34
 8.912505e-07     3.548231e-34
 1.000000e-06     4.122923e-34
 1.122019e-06     4.789264e-34
 1.258925e-06     5.561808e-34
 1.412538e-06     6.457448e-34
 1.584893e-06     7.495721e-34
 1.778279e-06     8.699300e-34
 1.995263e-06     1.009445e-33
 2.238721e-06     1.171157e-33
 2.511887e-06     1.358596e-33
 2.818382e-06     1.575845e-33
 3.162278e-06     1.827641e-33
 3.548136e-06     2.119470e-33
 3.981071e-06     2.457688e-33
 4.466837e-06     2.849666e-33
 5.011870e-06     3.303936e-33
 5.623413e-06     3.830399e-33
 6.309576e-06     4.440515e-33
 7.079456e-06     5.147561e-33
 7.943284e-06     5.966944e-33
 8.912505e-06     6.916484e-33
 1.000000e-05     8.016871e-33
