## EBL from Khaire & Srianand 2018; Q19 Model with alpha=-1.9 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.492217e-37
 1.122019e-08     2.176739e-37
 1.258925e-08     3.161677e-37
 1.412538e-08     4.555651e-37
 1.584893e-08     6.492728e-37
 1.778279e-08     9.133900e-37
 1.995263e-08     1.266819e-36
 2.238721e-08     1.731417e-36
 2.511887e-08     2.332265e-36
 2.818382e-08     3.098016e-36
 3.162278e-08     4.061423e-36
 3.548135e-08     5.259905e-36
 3.981071e-08     6.736286e-36
 4.466837e-08     8.539670e-36
 5.011870e-08     1.072634e-35
 5.623413e-08     1.336103e-35
 6.309576e-08     1.651819e-35
 7.079456e-08     2.028354e-35
 7.943284e-08     2.475608e-35
 8.912505e-08     3.005001e-35
 1.000000e-07     3.629751e-35
 1.122019e-07     4.365133e-35
 1.258925e-07     5.228822e-35
 1.412538e-07     6.241316e-35
 1.584892e-07     7.426310e-35
 1.778279e-07     8.811324e-35
 1.995263e-07     1.042820e-34
 2.238721e-07     1.231381e-34
 2.511887e-07     1.451098e-34
 2.818382e-07     1.706926e-34
 3.162278e-07     2.004614e-34
 3.548136e-07     2.350823e-34
 3.981071e-07     2.753266e-34
 4.466837e-07     3.220900e-34
 5.011870e-07     3.764084e-34
 5.623413e-07     4.394847e-34
 6.309576e-07     5.127110e-34
 7.079456e-07     5.977008e-34
 7.943284e-07     6.963263e-34
 8.912505e-07     8.107533e-34
 1.000000e-06     9.434963e-34
 1.122019e-06     1.097465e-33
 1.258925e-06     1.276032e-33
 1.412538e-06     1.483111e-33
 1.584893e-06     1.723228e-33
 1.778279e-06     2.001636e-33
 1.995263e-06     2.324421e-33
 2.238721e-06     2.698626e-33
 2.511887e-06     3.132429e-33
 2.818382e-06     3.635289e-33
 3.162278e-06     4.218187e-33
 3.548136e-06     4.893831e-33
 3.981071e-06     5.676944e-33
 4.466837e-06     6.584612e-33
 5.011870e-06     7.636599e-33
 5.623413e-06     8.855849e-33
 6.309576e-06     1.026892e-32
 7.079456e-06     1.190656e-32
 7.943284e-06     1.380449e-32
 8.912505e-06     1.600398e-32
 1.000000e-05     1.855299e-32
 1.122019e-05     2.150700e-32
 1.258925e-05     2.493025e-32
 1.412538e-05     2.889738e-32
 1.584893e-05     3.349464e-32
 1.778279e-05     3.882215e-32
 1.995263e-05     4.499590e-32
 2.238721e-05     5.215015e-32
 2.511887e-05     6.044070e-32
 2.818382e-05     7.004788e-32
 3.162278e-05     8.118090e-32
 3.548135e-05     9.408195e-32
 3.981071e-05     1.090317e-31
 4.466837e-05     1.263555e-31
 5.011870e-05     1.464303e-31
 5.623413e-05     1.696930e-31
 6.309577e-05     1.966498e-31
 7.079457e-05     2.278868e-31
 7.943284e-05     2.640843e-31
 8.912505e-05     3.060291e-31
 1.000000e-04     3.546348e-31
 1.122018e-04     4.109579e-31
 1.258926e-04     4.762217e-31
 1.412538e-04     5.516512e-31
 1.584893e-04     6.387315e-31
 1.778279e-04     7.392239e-31
 1.995262e-04     8.552133e-31
 2.238722e-04     9.891980e-31
 2.511887e-04     1.144178e-30
 2.818383e-04     1.323745e-30
 3.162278e-04     1.532170e-30
 3.548134e-04     1.774498e-30
 3.981073e-04     2.056675e-30
 4.466837e-04     2.385698e-30
 5.011873e-04     2.769811e-30
 5.623413e-04     3.218732e-30
 6.309572e-04     3.743938e-30
 7.079460e-04     4.359003e-30
 7.943284e-04     5.079982e-30
 8.912510e-04     5.925907e-30
 1.000000e-03     6.919343e-30
 1.122018e-03     8.087058e-30
 1.258926e-03     9.460858e-30
 1.412538e-03     1.107848e-29
