## EBL from Khaire & Srianand 2018; Q19 Model with alpha=-1.9 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     6.887841e-37
 1.122019e-08     1.003498e-36
 1.258925e-08     1.449827e-36
 1.412538e-08     2.066475e-36
 1.584893e-08     2.898219e-36
 1.778279e-08     3.996532e-36
 1.995263e-08     5.420382e-36
 2.238721e-08     7.237221e-36
 2.511887e-08     9.524268e-36
 2.818382e-08     1.236980e-35
 3.162278e-08     1.587492e-35
 3.548135e-08     2.015539e-35
 3.981071e-08     2.534398e-35
 4.466837e-08     3.159331e-35
 5.011870e-08     3.907876e-35
 5.623413e-08     4.800269e-35
 6.309576e-08     5.859837e-35
 7.079456e-08     7.113515e-35
 7.943284e-08     8.592490e-35
 8.912505e-08     1.033278e-34
 1.000000e-07     1.237617e-34
 1.122019e-07     1.477098e-34
 1.258925e-07     1.757317e-34
 1.412538e-07     2.084771e-34
 1.584892e-07     2.466970e-34
 1.778279e-07     2.912641e-34
 1.995263e-07     3.431880e-34
 2.238721e-07     4.036389e-34
 2.511887e-07     4.739748e-34
 2.818382e-07     5.557675e-34
 3.162278e-07     6.508412e-34
 3.548136e-07     7.613080e-34
 3.981071e-07     8.896150e-34
 4.466837e-07     1.038603e-33
 5.011870e-07     1.211559e-33
 5.623413e-07     1.412295e-33
 6.309576e-07     1.645230e-33
 7.079456e-07     1.915479e-33
 7.943284e-07     2.228979e-33
 8.912505e-07     2.592598e-33
 1.000000e-06     3.014312e-33
 1.122019e-06     3.503350e-33
 1.258925e-06     4.070403e-33
 1.412538e-06     4.727881e-33
 1.584893e-06     5.490140e-33
 1.778279e-06     6.373834e-33
 1.995263e-06     7.398260e-33
 2.238721e-06     8.585761e-33
 2.511887e-06     9.962260e-33
 2.818382e-06     1.155775e-32
 3.162278e-06     1.340706e-32
 3.548136e-06     1.555046e-32
 3.981071e-06     1.803467e-32
 4.466837e-06     2.091385e-32
 5.011870e-06     2.425067e-32
 5.623413e-06     2.811788e-32
 6.309576e-06     3.259968e-32
 7.079456e-06     3.779361e-32
 7.943284e-06     4.381288e-32
 8.912505e-06     5.078839e-32
 1.000000e-05     5.887219e-32
 1.122019e-05     6.824016e-32
 1.258925e-05     7.909610e-32
 1.412538e-05     9.167658e-32
 1.584893e-05     1.062551e-31
 1.778279e-05     1.231492e-31
 1.995263e-05     1.427265e-31
 2.238721e-05     1.654129e-31
 2.511887e-05     1.917023e-31
 2.818382e-05     2.221665e-31
 3.162278e-05     2.574689e-31
 3.548135e-05     2.983772e-31
 3.981071e-05     3.457816e-31
 4.466837e-05     4.007140e-31
 5.011870e-05     4.643687e-31
 5.623413e-05     5.381321e-31
 6.309577e-05     6.236086e-31
 7.079457e-05     7.226567e-31
 7.943284e-05     8.374334e-31
 8.912505e-05     9.704339e-31
 1.000000e-04     1.124554e-30
 1.122018e-04     1.303145e-30
 1.258926e-04     1.510051e-30
 1.412538e-04     1.747931e-30
 1.584893e-04     2.021572e-30
 1.778279e-04     2.337042e-30
 1.995262e-04     2.701657e-30
 2.238722e-04     3.124100e-30
 2.511887e-04     3.614567e-30
 2.818383e-04     4.185011e-30
 3.162278e-04     4.849442e-30
 3.548134e-04     5.624309e-30
 3.981073e-04     6.528979e-30
 4.466837e-04     7.586284e-30
 5.011873e-04     8.823207e-30
 5.623413e-04     1.027166e-29
 6.309572e-04     1.196941e-29
 7.079460e-04     1.396123e-29
 7.943284e-04     1.630018e-29
 8.912510e-04     1.904923e-29
 1.000000e-03     2.228317e-29
 1.122018e-03     2.609081e-29
 1.258926e-03     3.057778e-29
 1.412538e-03     3.586960e-29
 1.584893e-03     4.211574e-29
 1.778279e-03     4.949418e-29
 1.995262e-03     5.821688e-29
 2.238722e-03     6.853651e-29
 2.511887e-03     8.075416e-29
 2.818383e-03     9.522917e-29
 3.162278e-03     1.123903e-28
 3.548133e-03     1.327493e-28
 3.981073e-03     1.569177e-28
 4.466837e-03     1.856252e-28
 5.011873e-03     2.197449e-28
 5.623413e-03     2.603209e-28
 6.309573e-03     3.086045e-28
 7.079460e-03     3.660988e-28
 7.943284e-03     4.346171e-28
 8.912510e-03     5.163614e-28
 1.000000e-02     6.140244e-28
 1.122019e-02     7.309220e-28
 1.258925e-02     8.711561e-28
 1.412538e-02     1.039821e-27
 1.584894e-02     1.243221e-27
 1.778279e-02     1.489126e-27
 1.995263e-02     1.787047e-27
 2.238721e-02     2.148506e-27
 2.511887e-02     2.587355e-27
 2.818385e-02     3.120092e-27
 3.162277e-02     3.766224e-27
 3.548136e-02     4.548740e-27
 3.981071e-02     5.494563e-27
 4.466837e-02     6.635279e-27
 5.011876e-02     8.007864e-27
 5.623413e-02     9.655686e-27
 6.309576e-02     1.162981e-26
 7.079456e-02     1.399033e-26
 7.943284e-02     1.680839e-26
 8.912515e-02     2.016816e-26
 1.000000e-01     2.416958e-26
 1.122019e-01     2.893232e-26
 1.258925e-01     3.455034e-26
 1.412538e-01     4.101771e-26
 1.584894e-01     4.828994e-26
 1.778279e-01     5.629675e-26
 1.995263e-01     6.495439e-26
 2.238721e-01     7.417529e-26
 2.511887e-01     8.387557e-26
 2.818385e-01     9.397849e-26
 3.162278e-01     1.044163e-25
 3.548135e-01     1.151309e-25
