## EBL from Khaire & Srianand 2018; Q19 Model with alpha=-1.9 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     4.121157e-38
 1.122019e-08     5.989826e-38
 1.258925e-08     8.561604e-38
 1.412538e-08     1.199176e-37
 1.584893e-08     1.646698e-37
 1.778279e-08     2.220526e-37
 1.995263e-08     2.945757e-37
 2.238721e-08     3.851095e-37
 2.511887e-08     4.969357e-37
 2.818382e-08     6.338033e-37
 3.162278e-08     8.000096e-37
 3.548135e-08     1.000482e-36
 3.981071e-08     1.240884e-36
 4.466837e-08     1.527747e-36
 5.011870e-08     1.868594e-36
 5.623413e-08     2.272126e-36
 6.309576e-08     2.748396e-36
 7.079456e-08     3.309032e-36
 7.943284e-08     3.967513e-36
 8.912505e-08     4.739426e-36
 1.000000e-07     5.642859e-36
 1.122019e-07     6.698747e-36
 1.258925e-07     7.931348e-36
 1.412538e-07     9.368820e-36
 1.584892e-07     1.104373e-35
 1.778279e-07     1.299391e-35
 1.995263e-07     1.526315e-35
 2.238721e-07     1.790219e-35
 2.511887e-07     2.096991e-35
 2.818382e-07     2.453447e-35
 3.162278e-07     2.867496e-35
 3.548136e-07     3.348298e-35
 3.981071e-07     3.906460e-35
 4.466837e-07     4.554301e-35
 5.011870e-07     5.306065e-35
 5.623413e-07     6.178291e-35
 6.309576e-07     7.190124e-35
 7.079456e-07     8.363742e-35
 7.943284e-07     9.724887e-35
 8.912505e-07     1.130333e-34
 1.000000e-06     1.313364e-34
 1.122019e-06     1.525583e-34
 1.258925e-06     1.771625e-34
 1.412538e-06     2.056868e-34
 1.584893e-06     2.387536e-34
 1.778279e-06     2.770847e-34
 1.995263e-06     3.215167e-34
 2.238721e-06     3.730180e-34
 2.511887e-06     4.327122e-34
 2.818382e-06     5.018998e-34
 3.162278e-06     5.820898e-34
 3.548136e-06     6.750291e-34
 3.981071e-06     7.827410e-34
 4.466837e-06     9.075743e-34
 5.011870e-06     1.052245e-33
 5.623413e-06     1.219907e-33
 6.309576e-06     1.414209e-33
 7.079456e-06     1.639381e-33
 7.943284e-06     1.900328e-33
 8.912505e-06     2.202725e-33
 1.000000e-05     2.553162e-33
 1.122019e-05     2.959264e-33
 1.258925e-05     3.429863e-33
 1.412538e-05     3.975214e-33
 1.584893e-05     4.607174e-33
 1.778279e-05     5.339502e-33
 1.995263e-05     6.188139e-33
 2.238721e-05     7.171540e-33
 2.511887e-05     8.311117e-33
 2.818382e-05     9.631653e-33
 3.162278e-05     1.116190e-32
 3.548135e-05     1.293515e-32
 3.981071e-05     1.498997e-32
 4.466837e-05     1.737109e-32
 5.011870e-05     2.013029e-32
 5.623413e-05     2.332765e-32
 6.309577e-05     2.703272e-32
 7.079457e-05     3.132607e-32
 7.943284e-05     3.630117e-32
 8.912505e-05     4.206618e-32
 1.000000e-04     4.874664e-32
 1.122018e-04     5.648781e-32
 1.258926e-04     6.544460e-32
 1.412538e-04     7.561002e-32
 1.584893e-04     8.731605e-32
 1.778279e-04     1.008778e-31
 1.995262e-04     1.166330e-31
 2.238722e-04     1.349651e-31
 2.511887e-04     1.563203e-31
 2.818383e-04     1.812227e-31
 3.162278e-04     2.102901e-31
 3.548134e-04     2.442516e-31
 3.981073e-04     2.839696e-31
 4.466837e-04     3.304635e-31
 5.011873e-04     3.849407e-31
 5.623413e-04     4.488315e-31
 6.309572e-04     5.238316e-31
 7.079460e-04     6.119529e-31
 7.943284e-04     7.155822e-31
 8.912510e-04     8.375558e-31
 1.000000e-03     9.812447e-31
 1.122018e-03     1.150656e-30
 1.258926e-03     1.350562e-30
 1.412538e-03     1.586635e-30
 1.584893e-03     1.865638e-30
 1.778279e-03     2.195629e-30
 1.995262e-03     2.586212e-30
 2.238722e-03     3.048845e-30
 2.511887e-03     3.597188e-30
 2.818383e-03     4.247559e-30
 3.162278e-03     5.019439e-30
 3.548133e-03     5.936088e-30
 3.981073e-03     7.025323e-30
 4.466837e-03     8.320365e-30
 5.011873e-03     9.860985e-30
 5.623413e-03     1.169482e-29
 6.309573e-03     1.387909e-29
 7.079460e-03     1.648289e-29
 7.943284e-03     1.959017e-29
 8.912510e-03     2.330389e-29
 1.000000e-02     2.775140e-29
 1.122019e-02     3.309114e-29
 1.258925e-02     3.952054e-29
 1.412538e-02     4.728530e-29
 1.584894e-02     5.668839e-29
 1.778279e-02     6.810008e-29
 1.995263e-02     8.196807e-29
 2.238721e-02     9.882684e-29
 2.511887e-02     1.193098e-28
 2.818385e-02     1.441611e-28
 3.162277e-02     1.742514e-28
 3.548136e-02     2.105985e-28
 3.981071e-02     2.543894e-28
 4.466837e-02     3.070153e-28
 5.011876e-02     3.701066e-28
 5.623413e-02     4.455817e-28
 6.309576e-02     5.357083e-28
 7.079456e-02     6.431682e-28
 7.943284e-02     7.711481e-28
 8.912515e-02     9.234342e-28
 1.000000e-01     1.104534e-27
 1.122019e-01     1.320017e-27
 1.258925e-01     1.569120e-27
 1.412538e-01     1.843827e-27
 1.584894e-01     2.139295e-27
 1.778279e-01     2.452118e-27
 1.995263e-01     2.779587e-27
 2.238721e-01     3.119364e-27
 2.511887e-01     3.469412e-27
 2.818385e-01     3.827948e-27
 3.162278e-01     4.193445e-27
 3.548135e-01     4.564654e-27
 3.981071e-01     4.940566e-27
 4.466837e-01     5.320423e-27
 5.011876e-01     5.703679e-27
 5.623413e-01     6.089970e-27
 6.309576e-01     6.478930e-27
 7.079456e-01     6.870657e-27
 7.943284e-01     7.265167e-27
 8.912515e-01     7.662530e-27
 1.000000e+00     8.062847e-27
 1.122019e+00     8.466230e-27
 1.258925e+00     8.872731e-27
 1.412538e+00     9.282328e-27
 1.584894e+00     9.694831e-27
 1.778279e+00     1.010982e-26
 1.995263e+00     1.052655e-26
 2.238721e+00     1.094375e-26
 2.511887e+00     1.135944e-26
 2.818385e+00     1.177059e-26
 3.162278e+00     1.217267e-26
 3.548136e+00     1.255899e-26
 3.981071e+00     1.291987e-26
 4.466837e+00     1.324162e-26
 5.011876e+00     1.350533e-26
