## EBL from Khaire & Srianand 2018; Q15 Model with alpha=-1.5 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     3.334747e-37
 1.122019e-08     4.861603e-37
 1.258925e-08     7.045062e-37
 1.412538e-08     1.010166e-36
 1.584893e-08     1.428854e-36
 1.778279e-08     1.990533e-36
 1.995263e-08     2.729689e-36
 2.238721e-08     3.685790e-36
 2.511887e-08     4.903966e-36
 2.818382e-08     6.435763e-36
 3.162278e-08     8.340172e-36
 3.548135e-08     1.068467e-35
 3.981071e-08     1.354658e-35
 4.466837e-08     1.701469e-35
 5.011870e-08     2.119088e-35
 5.623413e-08     2.619255e-35
 6.309576e-08     3.215486e-35
 7.079456e-08     3.923370e-35
 7.943284e-08     4.760937e-35
 8.912505e-08     5.748997e-35
 1.000000e-07     6.911668e-35
 1.122019e-07     8.276838e-35
 1.258925e-07     9.876795e-35
 1.412538e-07     1.174900e-34
 1.584892e-07     1.393676e-34
 1.778279e-07     1.649039e-34
 1.995263e-07     1.946811e-34
 2.238721e-07     2.293738e-34
 2.511887e-07     2.697647e-34
 2.818382e-07     3.167602e-34
 3.162278e-07     3.714119e-34
 3.548136e-07     4.349375e-34
 3.981071e-07     5.087480e-34
 4.466837e-07     5.944809e-34
 5.011870e-07     6.940307e-34
 5.623413e-07     8.095971e-34
 6.309576e-07     9.437264e-34
 7.079456e-07     1.099368e-33
 7.943284e-07     1.279946e-33
 8.912505e-07     1.489420e-33
 1.000000e-06     1.732389e-33
 1.122019e-06     2.014173e-33
 1.258925e-06     2.340938e-33
 1.412538e-06     2.719840e-33
 1.584893e-06     3.159155e-33
 1.778279e-06     3.668488e-33
 1.995263e-06     4.258965e-33
 2.238721e-06     4.943468e-33
 2.511887e-06     5.736946e-33
 2.818382e-06     6.656697e-33
 3.162278e-06     7.722795e-33
 3.548136e-06     8.958476e-33
 3.981071e-06     1.039066e-32
 4.466837e-06     1.205060e-32
 5.011870e-06     1.397441e-32
 5.623413e-06     1.620405e-32
 6.309576e-06     1.878807e-32
 7.079456e-06     2.178272e-32
 7.943284e-06     2.525328e-32
 8.912505e-06     2.927523e-32
 1.000000e-05     3.393624e-32
 1.122019e-05     3.933773e-32
 1.258925e-05     4.559721e-32
 1.412538e-05     5.285110e-32
 1.584893e-05     6.125714e-32
 1.778279e-05     7.099836e-32
 1.995263e-05     8.228685e-32
 2.238721e-05     9.536808e-32
 2.511887e-05     1.105269e-31
 2.818382e-05     1.280930e-31
 3.162278e-05     1.484490e-31
 3.548135e-05     1.720375e-31
 3.981071e-05     1.993718e-31
 4.466837e-05     2.310470e-31
 5.011870e-05     2.677518e-31
 5.623413e-05     3.102854e-31
 6.309577e-05     3.595733e-31
 7.079457e-05     4.166869e-31
 7.943284e-05     4.828701e-31
 8.912505e-05     5.595618e-31
 1.000000e-04     6.484319e-31
 1.122018e-04     7.514124e-31
 1.258926e-04     8.707333e-31
 1.412538e-04     1.008357e-30
 1.584893e-04     1.166950e-30
 1.778279e-04     1.349796e-30
 1.995262e-04     1.560870e-30
 2.238722e-04     1.804965e-30
 2.511887e-04     2.087803e-30
 2.818383e-04     2.416165e-30
 3.162278e-04     2.798032e-30
 3.548134e-04     3.242787e-30
 3.981073e-04     3.761462e-30
 4.466837e-04     4.367041e-30
 5.011873e-04     5.074842e-30
 5.623413e-04     5.902958e-30
 6.309572e-04     6.872780e-30
 7.079460e-04     8.009647e-30
 7.943284e-04     9.343553e-30
 8.912510e-04     1.091009e-29
 1.000000e-03     1.275148e-29
 1.122018e-03     1.491786e-29
 1.258926e-03     1.746883e-29
 1.412538e-03     2.047514e-29
 1.584893e-03     2.402105e-29
 1.778279e-03     2.820681e-29
 1.995262e-03     3.315177e-29
 2.238722e-03     3.899814e-29
 2.511887e-03     4.591532e-29
 2.818383e-03     5.410540e-29
 3.162278e-03     6.380943e-29
 3.548133e-03     7.531499e-29
 3.981073e-03     8.896559e-29
 4.466837e-03     1.051712e-28
 5.011873e-03     1.244219e-28
 5.623413e-03     1.473037e-28
 6.309573e-03     1.745184e-28
 7.079460e-03     2.069082e-28
 7.943284e-03     2.454883e-28
 8.912510e-03     2.914896e-28
 1.000000e-02     3.464159e-28
