## EBL from Khaire & Srianand 2018; Q15 Model with alpha=-1.5 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.005769e-40
 1.122019e-08     2.916352e-40
 1.258925e-08     4.159148e-40
 1.412538e-08     5.805913e-40
 1.584893e-08     7.944388e-40
 1.778279e-08     1.067671e-39
 1.995263e-08     1.411993e-39
 2.238721e-08     1.840764e-39
 2.511887e-08     2.369246e-39
 2.818382e-08     3.014875e-39
 3.162278e-08     3.797642e-39
 3.548135e-08     4.740478e-39
 3.981071e-08     5.869761e-39
 4.466837e-08     7.215906e-39
 5.011870e-08     8.813968e-39
 5.623413e-08     1.070451e-38
 6.309576e-08     1.293438e-38
 7.079456e-08     1.555780e-38
 7.943284e-08     1.863763e-38
 8.912505e-08     2.224655e-38
 1.000000e-07     2.646891e-38
 1.122019e-07     3.140237e-38
 1.258925e-07     3.716005e-38
 1.412538e-07     4.387329e-38
 1.584892e-07     5.169399e-38
 1.778279e-07     6.079860e-38
 1.995263e-07     7.139134e-38
 2.238721e-07     8.370888e-38
 2.511887e-07     9.802585e-38
 2.818382e-07     1.146601e-37
 3.162278e-07     1.339806e-37
 3.548136e-07     1.564145e-37
 3.981071e-07     1.824566e-37
 4.466837e-07     2.126813e-37
 5.011870e-07     2.477530e-37
 5.623413e-07     2.884431e-37
 6.309576e-07     3.356445e-37
 7.079456e-07     3.903916e-37
 7.943284e-07     4.538850e-37
 8.912505e-07     5.275131e-37
 1.000000e-06     6.128884e-37
 1.122019e-06     7.118765e-37
 1.258925e-06     8.266391e-37
 1.412538e-06     9.596855e-37
 1.584893e-06     1.113917e-36
 1.778279e-06     1.292702e-36
 1.995263e-06     1.499940e-36
 2.238721e-06     1.740149e-36
 2.511887e-06     2.018569e-36
 2.818382e-06     2.341264e-36
 3.162278e-06     2.715274e-36
 3.548136e-06     3.148745e-36
 3.981071e-06     3.651113e-36
 4.466837e-06     4.233334e-36
 5.011870e-06     4.908074e-36
 5.623413e-06     5.690042e-36
 6.309576e-06     6.596258e-36
 7.079456e-06     7.646442e-36
 7.943284e-06     8.863478e-36
 8.912505e-06     1.027383e-35
 1.000000e-05     1.190824e-35
 1.122019e-05     1.380225e-35
 1.258925e-05     1.599708e-35
 1.412538e-05     1.854054e-35
 1.584893e-05     2.148792e-35
 1.778279e-05     2.490341e-35
 1.995263e-05     2.886135e-35
 2.238721e-05     3.344780e-35
 2.511887e-05     3.876264e-35
 2.818382e-05     4.492144e-35
 3.162278e-05     5.205831e-35
 3.548135e-05     6.032849e-35
 3.981071e-05     6.991186e-35
 4.466837e-05     8.101708e-35
 5.011870e-05     9.388559e-35
 5.623413e-05     1.087976e-34
 6.309577e-05     1.260775e-34
 7.079457e-05     1.461010e-34
 7.943284e-05     1.693041e-34
 8.912505e-05     1.961913e-34
 1.000000e-04     2.273480e-34
 1.122018e-04     2.634516e-34
 1.258926e-04     3.052269e-34
 1.412538e-04     3.524628e-34
 1.584893e-04     4.069536e-34
 1.778279e-04     4.701760e-34
 1.995262e-04     5.436807e-34
 2.238722e-04     6.292433e-34
 2.511887e-04     7.289421e-34
 2.818383e-04     8.452267e-34
 3.162278e-04     9.809876e-34
 3.548134e-04     1.139639e-33
 3.981073e-04     1.325217e-33
 4.466837e-04     1.542498e-33
 5.011873e-04     1.797138e-33
 5.623413e-04     2.095836e-33
 6.309572e-04     2.446538e-33
 7.079460e-04     2.858670e-33
 7.943284e-04     3.343422e-33
 8.912510e-04     3.914086e-33
 1.000000e-03     4.586464e-33
 1.122018e-03     5.379347e-33
 1.258926e-03     6.315107e-33
 1.412538e-03     7.420349e-33
 1.584893e-03     8.726786e-33
 1.778279e-03     1.027222e-32
 1.995262e-03     1.210169e-32
 2.238722e-03     1.426896e-32
 2.511887e-03     1.683812e-32
 2.818383e-03     1.988572e-32
 3.162278e-03     2.350319e-32
 3.548133e-03     2.779968e-32
 3.981073e-03     3.290572e-32
 4.466837e-03     3.897727e-32
 5.011873e-03     4.620104e-32
 5.623413e-03     5.480084e-32
 6.309573e-03     6.504602e-32
 7.079460e-03     7.726276e-32
 7.943284e-03     9.184956e-32
 8.912510e-03     1.092989e-31
 1.000000e-02     1.302257e-31
 1.122019e-02     1.554025e-31
 1.258925e-02     1.858010e-31
 1.412538e-02     2.226388e-31
 1.584894e-02     2.674242e-31
 1.778279e-02     3.220030e-31
 1.995263e-02     3.886050e-31
 2.238721e-02     4.698841e-31
 2.511887e-02     5.689701e-31
 2.818385e-02     6.895203e-31
 3.162277e-02     8.357871e-31
 3.548136e-02     1.012714e-30
 3.981071e-02     1.226034e-30
 4.466837e-02     1.482432e-30
 5.011876e-02     1.789714e-30
 5.623413e-02     2.157034e-30
 6.309576e-02     2.595186e-30
 7.079456e-02     3.116908e-30
 7.943284e-02     3.737317e-30
 8.912515e-02     4.474349e-30
 1.000000e-01     5.349342e-30
 1.122019e-01     6.388665e-30
 1.258925e-01     7.584530e-30
 1.412538e-01     8.891385e-30
 1.584894e-01     1.028904e-29
 1.778279e-01     1.176454e-29
 1.995263e-01     1.330729e-29
 2.238721e-01     1.490782e-29
 2.511887e-01     1.655775e-29
 2.818385e-01     1.824981e-29
 3.162278e-01     1.997797e-29
 3.548135e-01     2.173739e-29
 3.981071e-01     2.352448e-29
 4.466837e-01     2.533675e-29
 5.011876e-01     2.717272e-29
 5.623413e-01     2.903181e-29
 6.309576e-01     3.089422e-29
 7.079456e-01     3.259541e-29
 7.943284e-01     3.430824e-29
 8.912515e-01     3.608330e-29
 1.000000e+00     3.794041e-29
 1.122019e+00     3.989377e-29
 1.258925e+00     4.195802e-29
 1.412538e+00     4.414966e-29
 1.584894e+00     4.648675e-29
 1.778279e+00     4.898788e-29
 1.995263e+00     5.167038e-29
 2.238721e+00     5.454683e-29
 2.511887e+00     5.761991e-29
 2.818385e+00     6.087384e-29
 3.162278e+00     6.426215e-29
 3.548136e+00     6.769109e-29
 3.981071e+00     7.099935e-29
 4.466837e+00     7.393998e-29
 5.011876e+00     7.617399e-29
 5.623413e+00     7.729381e-29
 6.309576e+00     7.685088e-29
 7.079456e+00     7.413019e-29
 7.943284e+00     6.946811e-29
 8.912516e+00     6.384162e-29
 1.000000e+01     5.712630e-29
 1.122019e+01     5.002853e-29
 1.258925e+01     4.305414e-29
 1.412538e+01     3.656601e-29
 1.584894e+01     3.077469e-29
 1.778279e+01     2.574591e-29
 1.995263e+01     2.146006e-29
 2.238721e+01     1.785225e-29
 2.511887e+01     1.484200e-29
 2.818385e+01     1.234716e-29
 3.162278e+01     1.028350e-29
 3.548135e+01     8.577417e-30
 3.981071e+01     7.169227e-30
 4.466837e+01     6.005051e-30
 5.011876e+01     5.042933e-30
 5.623413e+01     4.246177e-30
 6.309576e+01     3.585723e-30
 7.079456e+01     3.037851e-30
 7.943284e+01     2.583115e-30
 8.912515e+01     2.204586e-30
 1.000000e+02     1.889859e-30
 1.120000e+02     1.631812e-30
 1.250000e+02     1.422504e-30
 1.400000e+02     1.242228e-30
 1.550000e+02     1.106254e-30
 1.650000e+02     1.033488e-30
 1.750000e+02     9.724420e-31
 1.850000e+02     9.230908e-31
 1.900000e+02     9.071271e-31
 1.950000e+02     9.042377e-31
 2.000000e+02     9.283517e-31
 2.050000e+02     1.009582e-30
 2.100000e+02     1.208494e-30
 2.150000e+02     1.642803e-30
 2.180000e+02     2.101942e-30
 2.210000e+02     2.797158e-30
 2.240000e+02     3.834964e-30
 2.260000e+02     4.788719e-30
 2.270000e+02     5.364709e-30
 2.275000e+02     5.681035e-30
 2.278400e+02     5.907704e-30
 2.380000e+02     5.918529e-24
 2.500000e+02     6.782932e-24
 2.700000e+02     7.223333e-24
 2.900000e+02     7.627972e-24
 3.035000e+02     7.892700e-24
 3.037800e+02     7.939671e-24
 3.045000e+02     7.940566e-24
 3.060000e+02     7.954953e-24
 3.080000e+02     7.985008e-24
 3.100000e+02     8.019921e-24
 3.120000e+02     8.056828e-24
 3.150000e+02     8.113351e-24
 3.200000e+02     8.207552e-24
 3.250000e+02     8.300813e-24
 3.300000e+02     8.393408e-24
 3.400000e+02     8.575232e-24
 3.600000e+02     8.929158e-24
 3.800000e+02     9.269726e-24
 4.050000e+02     9.678389e-24
 4.250000e+02     9.993729e-24
 4.500000e+02     1.037319e-23
 4.650000e+02     1.059868e-23
 4.750000e+02     1.074609e-23
 4.820000e+02     1.084824e-23
 4.870000e+02     1.092098e-23
 4.910000e+02     1.097803e-23
 4.950000e+02     1.103486e-23
 4.980000e+02     1.107762e-23
 5.000000e+02     1.110579e-23
 5.020000e+02     1.113478e-23
 5.039800e+02     1.116437e-23
 5.100000e+02     1.481717e-23
 5.250000e+02     1.549612e-23
 5.600000e+02     1.600845e-23
 6.000000e+02     1.662555e-23
 6.500000e+02     1.761030e-23
 7.000000e+02     1.900434e-23
 7.500000e+02     2.110577e-23
 8.000000e+02     2.415715e-23
 8.300000e+02     2.661005e-23
 8.600000e+02     2.961795e-23
 8.800000e+02     3.196163e-23
 8.900000e+02     3.324263e-23
 8.960000e+02     3.404937e-23
 9.000000e+02     3.460369e-23
 9.030000e+02     3.502433e-23
 9.060000e+02     3.545497e-23
 9.090000e+02     3.589296e-23
 9.117800e+02     3.630615e-23
 9.300000e+02     8.209509e-22
 9.500000e+02     2.119179e-21
 9.750000e+02     4.161431e-21
 9.900000e+02     5.010775e-21
 1.005000e+03     6.027001e-21
 1.025000e+03     7.766339e-21
 1.045000e+03     9.144863e-21
 1.065000e+03     1.102918e-20
 1.085000e+03     1.281917e-20
 1.105000e+03     1.451293e-20
 1.125000e+03     1.628752e-20
 1.145000e+03     1.772304e-20
 1.165000e+03     1.933489e-20
 1.185000e+03     2.053873e-20
 1.205000e+03     2.171986e-20
 1.215600e+03     2.227467e-20
 1.215670e+03     2.607465e-20
 1.216000e+03     2.608154e-20
 1.218000e+03     2.611454e-20
 1.221000e+03     2.613518e-20
