## EBL from Khaire & Srianand 2018; Q15 Model with alpha=-1.5 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     9.022777e-37
 1.122019e-08     1.314004e-36
 1.258925e-08     1.894651e-36
 1.412538e-08     2.690587e-36
 1.584893e-08     3.755238e-36
 1.778279e-08     5.150037e-36
 1.995263e-08     6.945453e-36
 2.238721e-08     9.222182e-36
 2.511887e-08     1.207264e-35
 2.818382e-08     1.560249e-35
 3.162278e-08     1.993280e-35
 3.548135e-08     2.520219e-35
 3.981071e-08     3.156974e-35
 4.466837e-08     3.921845e-35
 5.011870e-08     4.835874e-35
 5.623413e-08     5.923357e-35
 6.309576e-08     7.212316e-35
 7.079456e-08     8.735129e-35
 7.943284e-08     1.052929e-34
 8.912505e-08     1.263814e-34
 1.000000e-07     1.511193e-34
 1.122019e-07     1.800882e-34
 1.258925e-07     2.139615e-34
 1.412538e-07     2.535212e-34
 1.584892e-07     2.996714e-34
 1.778279e-07     3.534624e-34
 1.995263e-07     4.161097e-34
 2.238721e-07     4.890219e-34
 2.511887e-07     5.738336e-34
 2.818382e-07     6.724369e-34
 3.162278e-07     7.870277e-34
 3.548136e-07     9.201486e-34
 3.981071e-07     1.074745e-33
 4.466837e-07     1.254236e-33
 5.011870e-07     1.462578e-33
 5.623413e-07     1.704363e-33
 6.309576e-07     1.984905e-33
 7.079456e-07     2.310363e-33
 7.943284e-07     2.687885e-33
 8.912505e-07     3.125736e-33
 1.000000e-06     3.633516e-33
 1.122019e-06     4.222335e-33
 1.258925e-06     4.905059e-33
 1.412538e-06     5.696629e-33
 1.584893e-06     6.614322e-33
 1.778279e-06     7.678184e-33
 1.995263e-06     8.911443e-33
 2.238721e-06     1.034099e-32
 2.511887e-06     1.199803e-32
 2.818382e-06     1.391867e-32
 3.162278e-06     1.614480e-32
 3.548136e-06     1.872495e-32
 3.981071e-06     2.171529e-32
 4.466837e-06     2.518105e-32
 5.011870e-06     2.919765e-32
 5.623413e-06     3.385266e-32
 6.309576e-06     3.924741e-32
 7.079456e-06     4.549932e-32
 7.943284e-06     5.274464e-32
 8.912505e-06     6.114096e-32
 1.000000e-05     7.087125e-32
 1.122019e-05     8.214723e-32
 1.258925e-05     9.521418e-32
 1.412538e-05     1.103569e-31
 1.584893e-05     1.279045e-31
 1.778279e-05     1.482393e-31
 1.995263e-05     1.718036e-31
 2.238721e-05     1.991102e-31
 2.511887e-05     2.307535e-31
 2.818382e-05     2.674218e-31
 3.162278e-05     3.099135e-31
 3.548135e-05     3.591527e-31
 3.981071e-05     4.162108e-31
 4.466837e-05     4.823300e-31
 5.011870e-05     5.589477e-31
 5.623413e-05     6.477325e-31
 6.309577e-05     7.506156e-31
 7.079457e-05     8.698342e-31
 7.943284e-05     1.007984e-30
 8.912505e-05     1.168069e-30
 1.000000e-04     1.353575e-30
 1.122018e-04     1.568534e-30
 1.258926e-04     1.817547e-30
 1.412538e-04     2.103170e-30
 1.584893e-04     2.431517e-30
 1.778279e-04     2.810253e-30
 1.995262e-04     3.248448e-30
 2.238722e-04     3.756712e-30
 2.511887e-04     4.347406e-30
 2.818383e-04     5.034981e-30
 3.162278e-04     5.836370e-30
 3.548134e-04     6.771474e-30
 3.981073e-04     7.863754e-30
 4.466837e-04     9.140894e-30
 5.011873e-04     1.063563e-29
 5.623413e-04     1.238670e-29
 6.309572e-04     1.443999e-29
