## EBL from Khaire & Srianand 2018; Q15 Model with alpha=-1.5 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.348566e-44
 1.122019e-08     1.962659e-44
 1.258925e-08     2.793529e-44
 1.412538e-08     3.889168e-44
 1.584893e-08     5.307689e-44
 1.778279e-08     7.115988e-44
 1.995263e-08     9.390401e-44
 2.238721e-08     1.221793e-43
 2.511887e-08     1.569799e-43
 2.818382e-08     1.994414e-43
 3.162278e-08     2.508667e-43
 3.548135e-08     3.127503e-43
 3.981071e-08     3.868121e-43
 4.466837e-08     4.750358e-43
 5.011870e-08     5.797082e-43
 5.623413e-08     7.034755e-43
 6.309576e-08     8.493953e-43
 7.079456e-08     1.021006e-42
 7.943284e-08     1.222408e-42
 8.912505e-08     1.458348e-42
 1.000000e-07     1.734330e-42
 1.122019e-07     2.056729e-42
 1.258925e-07     2.432928e-42
 1.412538e-07     2.871500e-42
 1.584892e-07     3.382359e-42
 1.778279e-07     3.977024e-42
 1.995263e-07     4.668825e-42
 2.238721e-07     5.473210e-42
 2.511887e-07     6.408104e-42
 2.818382e-07     7.494256e-42
 3.162278e-07     8.755747e-42
 3.548136e-07     1.022046e-41
 3.981071e-07     1.192068e-41
 4.466837e-07     1.389392e-41
 5.011870e-07     1.618354e-41
 5.623413e-07     1.883988e-41
 6.309576e-07     2.192123e-41
 7.079456e-07     2.549510e-41
 7.943284e-07     2.963985e-41
 8.912505e-07     3.444613e-41
 1.000000e-06     4.001915e-41
 1.122019e-06     4.648071e-41
 1.258925e-06     5.397190e-41
 1.412538e-06     6.265649e-41
 1.584893e-06     7.272388e-41
 1.778279e-06     8.439386e-41
 1.995263e-06     9.792106e-41
 2.238721e-06     1.136003e-40
 2.511887e-06     1.317736e-40
 2.818382e-06     1.528368e-40
 3.162278e-06     1.772493e-40
 3.548136e-06     2.055429e-40
 3.981071e-06     2.383336e-40
 4.466837e-06     2.763362e-40
 5.011870e-06     3.203777e-40
 5.623413e-06     3.714180e-40
 6.309576e-06     4.305681e-40
 7.079456e-06     4.991151e-40
 7.943284e-06     5.785526e-40
 8.912505e-06     6.706082e-40
 1.000000e-05     7.772878e-40
 1.122019e-05     9.009123e-40
 1.258925e-05     1.044171e-39
 1.412538e-05     1.210185e-39
 1.584893e-05     1.402563e-39
 1.778279e-05     1.625495e-39
 1.995263e-05     1.883833e-39
 2.238721e-05     2.183195e-39
 2.511887e-05     2.530099e-39
 2.818382e-05     2.932088e-39
 3.162278e-05     3.397918e-39
 3.548135e-05     3.937718e-39
 3.981071e-05     4.563231e-39
 4.466837e-05     5.288077e-39
 5.011870e-05     6.128013e-39
 5.623413e-05     7.101331e-39
 6.309577e-05     8.229202e-39
 7.079457e-05     9.536148e-39
 7.943284e-05     1.105063e-38
 8.912505e-05     1.280557e-38
 1.000000e-04     1.483919e-38
 1.122018e-04     1.719569e-38
 1.258926e-04     1.992276e-38
 1.412538e-04     2.299577e-38
 1.584893e-04     2.654830e-38
 1.778279e-04     3.067478e-38
 1.995262e-04     3.547438e-38
 2.238722e-04     4.106243e-38
 2.511887e-04     4.757468e-38
 2.818383e-04     5.517135e-38
 3.162278e-04     6.404160e-38
 3.548134e-04     7.440885e-38
 3.981073e-04     8.653735e-38
 4.466837e-04     1.007397e-37
 5.011873e-04     1.173861e-37
 5.623413e-04     1.369154e-37
 6.309572e-04     1.598476e-37
 7.079460e-04     1.868004e-37
 7.943284e-04     2.185062e-37
 8.912510e-04     2.558359e-37
 1.000000e-03     2.998246e-37
 1.122018e-03     3.517031e-37
 1.258926e-03     4.129372e-37
 1.412538e-03     4.852700e-37
 1.584893e-03     5.707796e-37
 1.778279e-03     6.719426e-37
 1.995262e-03     7.917115e-37
 2.238722e-03     9.336087e-37
 2.511887e-03     1.101835e-36
 2.818383e-03     1.301409e-36
 3.162278e-03     1.538321e-36
 3.548133e-03     1.819728e-36
 3.981073e-03     2.154187e-36
 4.466837e-03     2.551921e-36
 5.011873e-03     3.025172e-36
 5.623413e-03     3.588618e-36
 6.309573e-03     4.259929e-36
 7.079460e-03     5.060521e-36
 7.943284e-03     6.016588e-36
 8.912510e-03     7.160548e-36
 1.000000e-02     8.532928e-36
 1.122019e-02     1.018472e-35
 1.258925e-02     1.218005e-35
 1.412538e-02     1.459928e-35
 1.584894e-02     1.754183e-35
 1.778279e-02     2.112917e-35
 1.995263e-02     2.550777e-35
 2.238721e-02     3.085161e-35
