## EBL from Khaire & Srianand 2018; Q15 Model with alpha=-1.5 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.379374e-40
 1.122019e-08     2.005525e-40
 1.258925e-08     2.859836e-40
 1.412538e-08     3.991566e-40
 1.584893e-08     5.460960e-40
 1.778279e-08     7.338136e-40
 1.995263e-08     9.703453e-40
 2.238721e-08     1.264860e-39
 2.511887e-08     1.627834e-39
 2.818382e-08     2.071235e-39
 3.162278e-08     2.608783e-39
 3.548135e-08     3.256221e-39
 3.981071e-08     4.031654e-39
 4.466837e-08     4.955959e-39
 5.011870e-08     6.053201e-39
 5.623413e-08     7.351221e-39
 6.309576e-08     8.882186e-39
 7.079456e-08     1.068331e-38
 7.943284e-08     1.279774e-38
 8.912505e-08     1.527538e-38
 1.000000e-07     1.817412e-38
 1.122019e-07     2.156102e-38
 1.258925e-07     2.551371e-38
 1.412538e-07     3.012236e-38
 1.584892e-07     3.549125e-38
 1.778279e-07     4.174150e-38
 1.995263e-07     4.901331e-38
 2.238721e-07     5.746913e-38
 2.511887e-07     6.729750e-38
 2.818382e-07     7.871662e-38
 3.162278e-07     9.197974e-38
 3.548136e-07     1.073801e-37
 3.981071e-07     1.252574e-37
 4.466837e-07     1.460059e-37
 5.011870e-07     1.700817e-37
 5.623413e-07     1.980143e-37
 6.309576e-07     2.304168e-37
 7.079456e-07     2.679991e-37
 7.943284e-07     3.115854e-37
 8.912505e-07     3.621289e-37
 1.000000e-06     4.207365e-37
 1.122019e-06     4.886887e-37
 1.258925e-06     5.674697e-37
 1.412538e-06     6.588018e-37
 1.584893e-06     7.646769e-37
 1.778279e-06     8.874067e-37
 1.995263e-06     1.029669e-36
 2.238721e-06     1.194565e-36
 2.511887e-06     1.385691e-36
 2.818382e-06     1.607210e-36
 3.162278e-06     1.863956e-36
 3.548136e-06     2.161519e-36
 3.981071e-06     2.506378e-36
 4.466837e-06     2.906053e-36
 5.011870e-06     3.369239e-36
 5.623413e-06     3.906035e-36
 6.309576e-06     4.528121e-36
 7.079456e-06     5.249037e-36
 7.943284e-06     6.084491e-36
 8.912505e-06     7.052652e-36
 1.000000e-05     8.174615e-36
 1.122019e-05     9.474793e-36
 1.258925e-05     1.098147e-35
 1.412538e-05     1.272746e-35
 1.584893e-05     1.475074e-35
 1.778279e-05     1.709536e-35
 1.995263e-05     1.981235e-35
 2.238721e-05     2.296079e-35
 2.511887e-05     2.660925e-35
 2.818382e-05     3.083705e-35
 3.162278e-05     3.573627e-35
 3.548135e-05     4.141346e-35
 3.981071e-05     4.799212e-35
 4.466837e-05     5.561547e-35
 5.011870e-05     6.444926e-35
 5.623413e-05     7.468586e-35
 6.309577e-05     8.654792e-35
 7.079457e-05     1.002934e-34
 7.943284e-05     1.162215e-34
 8.912505e-05     1.346786e-34
 1.000000e-04     1.560666e-34
 1.122018e-04     1.808505e-34
 1.258926e-04     2.095268e-34
 1.412538e-04     2.419475e-34
 1.584893e-04     2.793516e-34
 1.778279e-04     3.227515e-34
 1.995262e-04     3.732112e-34
 2.238722e-04     4.319490e-34
 2.511887e-04     5.003919e-34
 2.818383e-04     5.802216e-34
 3.162278e-04     6.734226e-34
 3.548134e-04     7.823388e-34
 3.981073e-04     9.097422e-34
 4.466837e-04     1.058911e-33
 5.011873e-04     1.233729e-33
 5.623413e-04     1.438796e-33
 6.309572e-04     1.679567e-33
 7.079460e-04     1.962515e-33
 7.943284e-04     2.295322e-33
 8.912510e-04     2.687115e-33
 1.000000e-03     3.148744e-33
 1.122018e-03     3.693111e-33
 1.258926e-03     4.335577e-33
 1.412538e-03     5.094410e-33
 1.584893e-03     5.991383e-33
 1.778279e-03     7.052452e-33
 1.995262e-03     8.308550e-33
 2.238722e-03     9.796581e-33
 2.511887e-03     1.156056e-32
 2.818383e-03     1.365304e-32
 3.162278e-03     1.613682e-32
 3.548133e-03     1.908682e-32
 3.981073e-03     2.259268e-32
 4.466837e-03     2.676150e-32
 5.011873e-03     3.172147e-32
 5.623413e-03     3.762627e-32
 6.309573e-03     4.466087e-32
 7.079460e-03     5.304926e-32
 7.943284e-03     6.306512e-32
 8.912510e-03     7.504670e-32
