## EBL from Khaire & Srianand 2018; Q15 Model with alpha=-1.5 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     1.026183e-36
 1.122019e-08     1.493772e-36
 1.258925e-08     2.149263e-36
 1.412538e-08     3.040960e-36
 1.584893e-08     4.224739e-36
 1.778279e-08     5.765066e-36
 1.995263e-08     7.736032e-36
 2.238721e-08     1.022253e-35
 2.511887e-08     1.332178e-35
 2.818382e-08     1.714495e-35
 3.162278e-08     2.181939e-35
 3.548135e-08     2.749098e-35
 3.981071e-08     3.432723e-35
 4.466837e-08     4.252090e-35
 5.011870e-08     5.229381e-35
 5.623413e-08     6.390225e-35
 6.309576e-08     7.764191e-35
 7.079456e-08     9.385461e-35
 7.943284e-08     1.129364e-34
 8.912505e-08     1.353449e-34
 1.000000e-07     1.616112e-34
 1.122019e-07     1.923497e-34
 1.258925e-07     2.282723e-34
 1.412538e-07     2.702052e-34
 1.584892e-07     3.191039e-34
 1.778279e-07     3.760787e-34
 1.995263e-07     4.424141e-34
 2.238721e-07     5.195988e-34
 2.511887e-07     6.093604e-34
 2.818382e-07     7.136988e-34
 3.162278e-07     8.349349e-34
 3.548136e-07     9.757557e-34
 3.981071e-07     1.139274e-33
 4.466837e-07     1.329105e-33
 5.011870e-07     1.549428e-33
 5.623413e-07     1.805095e-33
 6.309576e-07     2.101726e-33
 7.079456e-07     2.445828e-33
 7.943284e-07     2.844953e-33
 8.912505e-07     3.307840e-33
 1.000000e-06     3.844634e-33
 1.122019e-06     4.467072e-33
 1.258925e-06     5.188756e-33
 1.412538e-06     6.025475e-33
 1.584893e-06     6.995486e-33
 1.778279e-06     8.119975e-33
 1.995263e-06     9.423492e-33
 2.238721e-06     1.093445e-32
 2.511887e-06     1.268583e-32
 2.818382e-06     1.471579e-32
 3.162278e-06     1.706862e-32
 3.548136e-06     1.979557e-32
 3.981071e-06     2.295603e-32
 4.466837e-06     2.661893e-32
 5.011870e-06     3.086396e-32
 5.623413e-06     3.578368e-32
 6.309576e-06     4.148518e-32
 7.079456e-06     4.809254e-32
 7.943284e-06     5.574975e-32
 8.912505e-06     6.462337e-32
 1.000000e-05     7.490674e-32
 1.122019e-05     8.682365e-32
 1.258925e-05     1.006333e-31
 1.412538e-05     1.166366e-31
 1.584893e-05     1.351815e-31
 1.778279e-05     1.566717e-31
 1.995263e-05     1.815753e-31
 2.238721e-05     2.104335e-31
 2.511887e-05     2.438750e-31
 2.818382e-05     2.826268e-31
 3.162278e-05     3.275329e-31
 3.548135e-05     3.795700e-31
 3.981071e-05     4.398701e-31
 4.466837e-05     5.097460e-31
 5.011870e-05     5.907170e-31
 5.623413e-05     6.845462e-31
 6.309577e-05     7.932748e-31
 7.079457e-05     9.192668e-31
 7.943284e-05     1.065266e-30
 8.912505e-05     1.234446e-30
 1.000000e-04     1.430490e-30
 1.122018e-04     1.657663e-30
 1.258926e-04     1.920786e-30
 1.412538e-04     2.221806e-30
 1.584893e-04     2.567772e-30
 1.778279e-04     2.967177e-30
 1.995262e-04     3.429809e-30
 2.238722e-04     3.966967e-30
 2.511887e-04     4.591755e-30
 2.818383e-04     5.319483e-30
 3.162278e-04     6.168108e-30
 3.548134e-04     7.158765e-30
 3.981073e-04     8.316394e-30
 4.466837e-04     9.670447e-30
 5.011873e-04     1.125577e-29
 5.623413e-04     1.311361e-29
 6.309572e-04     1.529285e-29
 7.079460e-04     1.785145e-29
 7.943284e-04     2.085811e-29
