## EBL from Khaire & Srianand 2018; Q17 Model with alpha=-1.7 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     4.268582e-37
 1.122019e-08     6.207316e-37
 1.258925e-08     8.894719e-37
 1.412538e-08     1.250452e-36
 1.584893e-08     1.724177e-36
 1.778279e-08     2.334507e-36
 1.995263e-08     3.108916e-36
 2.238721e-08     4.078871e-36
 2.511887e-08     5.280380e-36
 2.818382e-08     6.754593e-36
 3.162278e-08     8.548665e-36
 3.548135e-08     1.071664e-35
 3.981071e-08     1.332063e-35
 4.466837e-08     1.643218e-35
 5.011870e-08     2.013372e-35
 5.623413e-08     2.452052e-35
 6.309576e-08     2.970258e-35
 7.079456e-08     3.580719e-35
 7.943284e-08     4.298183e-35
 8.912505e-08     5.139699e-35
 1.000000e-07     6.125057e-35
 1.122019e-07     7.277158e-35
 1.258925e-07     8.622532e-35
 1.412538e-07     1.019198e-34
 1.584892e-07     1.202112e-34
 1.778279e-07     1.415135e-34
 1.995263e-07     1.663053e-34
 2.238721e-07     1.951418e-34
 2.511887e-07     2.286670e-34
 2.818382e-07     2.676263e-34
 3.162278e-07     3.128850e-34
 3.548136e-07     3.654447e-34
 3.981071e-07     4.264660e-34
 4.466837e-07     4.972959e-34
 5.011870e-07     5.794928e-34
 5.623413e-07     6.748655e-34
 6.309576e-07     7.855081e-34
 7.079456e-07     9.138466e-34
 7.943284e-07     1.062697e-33
 8.912505e-07     1.235315e-33
 1.000000e-06     1.435482e-33
 1.122019e-06     1.667575e-33
 1.258925e-06     1.936663e-33
 1.412538e-06     2.248631e-33
 1.584893e-06     2.610284e-33
 1.778279e-06     3.029519e-33
 1.995263e-06     3.515487e-33
 2.238721e-06     4.078780e-33
 2.511887e-06     4.731689e-33
 2.818382e-06     5.488438e-33
 3.162278e-06     6.365534e-33
 3.548136e-06     7.382083e-33
 3.981071e-06     8.560222e-33
 4.466837e-06     9.925638e-33
 5.011870e-06     1.150804e-32
 5.623413e-06     1.334193e-32
 6.309576e-06     1.546722e-32
 7.079456e-06     1.793016e-32
 7.943284e-06     2.078443e-32
 8.912505e-06     2.409210e-32
 1.000000e-05     2.792524e-32
 1.122019e-05     3.236725e-32
 1.258925e-05     3.751477e-32
 1.412538e-05     4.347994e-32
