## EBL from Khaire & Srianand 2018; Q17 Model with alpha=-1.7 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     6.308407e-38
 1.122019e-08     9.168930e-38
 1.258925e-08     1.310948e-37
 1.412538e-08     1.837007e-37
 1.584893e-08     2.523846e-37
 1.778279e-08     3.405054e-37
 1.995263e-08     4.519297e-37
 2.238721e-08     5.910807e-37
 2.511887e-08     7.630168e-37
 2.818382e-08     9.735168e-37
 3.162278e-08     1.229204e-36
 3.548135e-08     1.537673e-36
 3.981071e-08     1.907655e-36
 4.466837e-08     2.349212e-36
 5.011870e-08     2.873938e-36
 5.623413e-08     3.495244e-36
 6.309576e-08     4.228618e-36
 7.079456e-08     5.091977e-36
 7.943284e-08     6.106090e-36
 8.912505e-08     7.294973e-36
 1.000000e-07     8.686497e-36
 1.122019e-07     1.031292e-35
 1.258925e-07     1.221162e-35
 1.412538e-07     1.442597e-35
 1.584892e-07     1.700616e-35
 1.778279e-07     2.001049e-35
 1.995263e-07     2.350641e-35
 2.238721e-07     2.757210e-35
 2.511887e-07     3.229829e-35
 2.818382e-07     3.779001e-35
 3.162278e-07     4.416911e-35
 3.548136e-07     5.157669e-35
 3.981071e-07     6.017626e-35
 4.466837e-07     7.015756e-35
 5.011870e-07     8.174007e-35
 5.623413e-07     9.517866e-35
 6.309576e-07     1.107683e-34
 7.079456e-07     1.288506e-34
 7.943284e-07     1.498224e-34
 8.912505e-07     1.741422e-34
 1.000000e-06     2.023428e-34
 1.122019e-06     2.350406e-34
 1.258925e-06     2.729495e-34
 1.412538e-06     3.168989e-34
 1.584893e-06     3.678469e-34
 1.778279e-06     4.269064e-34
 1.995263e-06     4.953659e-34
 2.238721e-06     5.747177e-34
 2.511887e-06     6.666930e-34
 2.818382e-06     7.732956e-34
 3.162278e-06     8.968504e-34
 3.548136e-06     1.040049e-33
 3.981071e-06     1.206009e-33
 4.466837e-06     1.398350e-33
 5.011870e-06     1.621256e-33
 5.623413e-06     1.879586e-33
 6.309576e-06     2.178964e-33
 7.079456e-06     2.525905e-33
 7.943284e-06     2.927968e-33
 8.912505e-06     3.393896e-33
 1.000000e-05     3.933844e-33
 1.122019e-05     4.559559e-33
 1.258925e-05     5.284651e-33
 1.412538e-05     6.124920e-33
 1.584893e-05     7.098635e-33
 1.778279e-05     8.226996e-33
 1.995263e-05     9.534563e-33
 2.238721e-05     1.104977e-32
 2.511887e-05     1.280562e-32
 2.818382e-05     1.484029e-32
 3.162278e-05     1.719807e-32
 3.548135e-05     1.993026e-32
 3.981071e-05     2.309630e-32
 4.466837e-05     2.676510e-32
 5.011870e-05     3.101644e-32
 5.623413e-05     3.594290e-32
 6.309577e-05     4.165162e-32
 7.079457e-05     4.826675e-32
 7.943284e-05     5.593233e-32
 8.912505e-05     6.481499e-32
 1.000000e-04     7.510817e-32
 1.122018e-04     8.703564e-32
 1.258926e-04     1.008373e-31
 1.412538e-04     1.165070e-31
 1.584893e-04     1.345484e-31
 1.778279e-04     1.554462e-31
 1.995262e-04     1.797210e-31
 2.238722e-04     2.079642e-31
 2.511887e-04     2.408631e-31
 2.818383e-04     2.792253e-31
 3.162278e-04     3.240021e-31
 3.548134e-04     3.763164e-31
 3.981073e-04     4.374959e-31
 4.466837e-04     5.091107e-31
 5.011873e-04     5.930197e-31
 5.623413e-04     6.914250e-31
 6.309572e-04     8.069375e-31
 7.079460e-04     9.426549e-31
 7.943284e-04     1.102252e-30
 8.912510e-04     1.290095e-30
 1.000000e-03     1.511375e-30
 1.122018e-03     1.772260e-30
 1.258926e-03     2.080097e-30
 1.412538e-03     2.443619e-30
 1.584893e-03     2.873236e-30
 1.778279e-03     3.381353e-30
 1.995262e-03     3.982757e-30
 2.238722e-03     4.695081e-30
 2.511887e-03     5.539358e-30
 2.818383e-03     6.540704e-30
 3.162278e-03     7.729107e-30
 3.548133e-03     9.140373e-30
 3.981073e-03     1.081732e-29
 4.466837e-03     1.281108e-29
 5.011873e-03     1.518288e-29
 5.623413e-03     1.800606e-29
 6.309573e-03     2.136877e-29
 7.079460e-03     2.537751e-29
 7.943284e-03     3.016193e-29
 8.912510e-03     3.588142e-29
 1.000000e-02     4.273373e-29
 1.122019e-02     5.096592e-29
 1.258925e-02     6.088702e-29
 1.412538e-02     7.288304e-29
 1.584894e-02     8.743138e-29
 1.778279e-02     1.051167e-28
 1.995263e-02     1.266467e-28
 2.238721e-02     1.528664e-28
 2.511887e-02     1.847763e-28
 2.818385e-02     2.235504e-28
 3.162277e-02     2.705590e-28
 3.548136e-02     3.274007e-28
 3.981071e-02     3.959347e-28
 4.466837e-02     4.783343e-28
 5.011876e-02     5.771411e-28
 5.623413e-02     6.953394e-28
 6.309576e-02     8.364508e-28
 7.079456e-02     1.004634e-27
 7.943284e-02     1.204824e-27
 8.912515e-02     1.442882e-27
 1.000000e-01     1.725780e-27
 1.122019e-01     2.062114e-27
 1.258925e-01     2.451031e-27
 1.412538e-01     2.880487e-27
 1.584894e-01     3.343046e-27
 1.778279e-01     3.833431e-27
 1.995263e-01     4.347441e-27
 2.238721e-01     4.881475e-27
 2.511887e-01     5.432410e-27
 2.818385e-01     5.997534e-27
 3.162278e-01     6.574549e-27
 3.548135e-01     7.161588e-27
 3.981071e-01     7.757174e-27
 4.466837e-01     8.360231e-27
 5.011876e-01     8.970011e-27
 5.623413e-01     9.586082e-27
 6.309576e-01     1.020814e-26
 7.079456e-01     1.083635e-26
 7.943284e-01     1.147097e-26
 8.912515e-01     1.211231e-26
 1.000000e+00     1.276081e-26
 1.122019e+00     1.341694e-26
 1.258925e+00     1.408115e-26
 1.412538e+00     1.475387e-26
 1.584894e+00     1.543535e-26
 1.778279e+00     1.612569e-26
 1.995263e+00     1.682470e-26
 2.238721e+00     1.753167e-26
 2.511887e+00     1.824531e-26
 2.818385e+00     1.896334e-26
 3.162278e+00     1.967587e-26
 3.548136e+00     2.035610e-26
 3.981071e+00     2.107231e-26
 4.466837e+00     2.185420e-26
 5.011876e+00     2.271409e-26
 5.623413e+00     2.365457e-26
 6.309576e+00     2.464738e-26
 7.079456e+00     2.550276e-26
 7.943284e+00     2.628986e-26
 8.912516e+00     2.717704e-26
 1.000000e+01     2.819994e-26
 1.122019e+01     2.866381e-26
 1.258925e+01     2.927081e-26
 1.412538e+01     2.976698e-26
 1.584894e+01     2.987957e-26
 1.778279e+01     2.955521e-26
 1.995263e+01     2.868117e-26
 2.238721e+01     2.743110e-26
 2.511887e+01     2.575273e-26
 2.818385e+01     2.378215e-26
 3.162278e+01     2.162404e-26
 3.548135e+01     1.938964e-26
 3.981071e+01     1.719947e-26
 4.466837e+01     1.512540e-26
 5.011876e+01     1.324415e-26
 5.623413e+01     1.157378e-26
 6.309576e+01     1.013083e-26
 7.079456e+01     8.897583e-27
 7.943284e+01     7.846661e-27
 8.912515e+01     6.956610e-27
 1.000000e+02     6.208157e-27
 1.120000e+02     5.587491e-27
 1.250000e+02     5.086611e-27
 1.400000e+02     4.655613e-27
 1.550000e+02     4.336951e-27
 1.650000e+02     4.169500e-27
 1.750000e+02     4.030821e-27
 1.850000e+02     3.924770e-27
 1.900000e+02     3.896077e-27
 1.950000e+02     3.906099e-27
 2.000000e+02     4.000484e-27
 2.050000e+02     4.270319e-27
 2.100000e+02     4.908112e-27
 2.150000e+02     6.288526e-27
 2.180000e+02     7.747186e-27
 2.210000e+02     9.959331e-27
 2.240000e+02     1.326909e-26
 2.260000e+02     1.631832e-26
 2.270000e+02     1.816261e-26
 2.275000e+02     1.917600e-26
 2.278400e+02     1.990256e-26
 2.380000e+02     1.316401e-23
 2.500000e+02     2.871749e-23
 2.700000e+02     4.090353e-23
 2.900000e+02     4.758784e-23
 3.035000e+02     5.105741e-23
 3.037800e+02     6.119226e-23
 3.045000e+02     6.057079e-23
 3.060000e+02     5.958637e-23
 3.080000e+02     5.854324e-23
 3.100000e+02     5.772464e-23
 3.120000e+02     5.717773e-23
 3.150000e+02     5.664127e-23
 3.200000e+02     5.640088e-23
 3.250000e+02     5.671408e-23
 3.300000e+02     5.737892e-23
 3.400000e+02     5.911570e-23
 3.600000e+02     6.321572e-23
 3.800000e+02     6.739557e-23
 4.050000e+02     7.262948e-23
 4.250000e+02     7.678355e-23
 4.500000e+02     8.196415e-23
 4.650000e+02     8.506948e-23
 4.750000e+02     8.715360e-23
 4.820000e+02     8.860025e-23
 4.870000e+02     8.961269e-23
 4.910000e+02     9.042797e-23
 4.950000e+02     9.123700e-23
 4.980000e+02     9.186632e-23
 5.000000e+02     9.229907e-23
 5.020000e+02     9.268643e-23
 5.039800e+02     9.310920e-23
 5.100000e+02     1.002751e-22
 5.250000e+02     1.112960e-22
 5.600000e+02     1.246535e-22
 6.000000e+02     1.357242e-22
 6.500000e+02     1.490293e-22
 7.000000e+02     1.642030e-22
 7.500000e+02     1.831730e-22
 8.000000e+02     2.079610e-22
 8.300000e+02     2.265878e-22
 8.600000e+02     2.490320e-22
 8.800000e+02     2.662604e-22
 8.900000e+02     2.756604e-22
 8.960000e+02     2.815271e-22
 9.000000e+02     2.855528e-22
 9.030000e+02     2.886495e-22
 9.060000e+02     2.917793e-22
 9.090000e+02     2.949867e-22
 9.117800e+02     2.979969e-22
 9.300000e+02     7.641229e-22
 9.500000e+02     1.676424e-21
 9.750000e+02     3.159441e-21
 9.900000e+02     3.889419e-21
 1.005000e+03     4.745629e-21
 1.025000e+03     6.147600e-21
 1.045000e+03     7.314563e-21
 1.065000e+03     8.987271e-21
 1.085000e+03     1.060324e-20
 1.105000e+03     1.219087e-20
 1.125000e+03     1.387477e-20
 1.145000e+03     1.536511e-20
 1.165000e+03     1.697322e-20
 1.185000e+03     1.835347e-20
 1.205000e+03     1.972334e-20
 1.215600e+03     2.030722e-20
 1.215670e+03     2.220116e-20
 1.216000e+03     2.221159e-20
 1.218000e+03     2.227508e-20
 1.221000e+03     2.236982e-20
 1.225000e+03     2.249551e-20
 1.230000e+03     2.263852e-20
 1.240000e+03     2.313517e-20
 1.250000e+03     2.382911e-20
 1.265000e+03     2.500912e-20
 1.285000e+03     2.639347e-20
 1.305000e+03     2.769911e-20
 1.325000e+03     2.908003e-20
 1.345000e+03     3.064861e-20
 1.365000e+03     3.177817e-20
 1.385000e+03     3.310121e-20
 1.405000e+03     3.430693e-20
 1.425000e+03     3.549585e-20
 1.442000e+03     3.635183e-20
 1.455000e+03     3.703134e-20
 1.475000e+03     3.814327e-20
 1.517000e+03     3.988562e-20
 1.595000e+03     4.265916e-20
 1.672000e+03     4.489537e-20
 1.745000e+03     4.668009e-20
 1.825000e+03     4.847148e-20
 1.905000e+03     4.965261e-20
 1.984000e+03     5.058758e-20
 2.065000e+03     5.120715e-20
 2.135000e+03     5.155605e-20
 2.215000e+03     5.170175e-20
 2.295000e+03     5.188240e-20
 2.375000e+03     5.196106e-20
 2.455000e+03     5.209544e-20
 2.525000e+03     5.209638e-20
 2.605000e+03     5.228828e-20
 2.685000e+03     5.259441e-20
 2.765000e+03     5.275592e-20
 2.845000e+03     5.269960e-20
 2.950000e+03     5.286234e-20
 3.110000e+03     5.309033e-20
 3.270000e+03     5.313556e-20
 3.430000e+03     5.293431e-20
 3.590000e+03     5.289038e-20
 3.730000e+03     5.332137e-20
 3.890000e+03     5.610480e-20
 4.050000e+03     5.967016e-20
 4.210000e+03     6.418372e-20
 4.370000e+03     6.782530e-20
 4.530000e+03     7.113426e-20
 4.690000e+03     7.409206e-20
 4.850000e+03     7.596456e-20
 5.010000e+03     7.780556e-20
 5.170000e+03     7.934871e-20
 5.330000e+03     8.084007e-20
