## EBL from Khaire & Srianand 2018; Q17 Model with alpha=-1.7 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     8.925265e-37
 1.122019e-08     1.298635e-36
 1.258925e-08     1.864949e-36
 1.412538e-08     2.630607e-36
 1.584893e-08     3.641226e-36
 1.778279e-08     4.949647e-36
 1.995263e-08     6.616678e-36
 2.238721e-08     8.711991e-36
 2.511887e-08     1.131537e-35
 2.818382e-08     1.451798e-35
 3.162278e-08     1.842435e-35
 3.548135e-08     2.315417e-35
 3.981071e-08     2.884495e-35
 4.466837e-08     3.565504e-35
 5.011870e-08     4.376673e-35
 5.623413e-08     5.339072e-35
 6.309576e-08     6.477018e-35
 7.079456e-08     7.818629e-35
 7.943284e-08     9.396490e-35
 8.912505e-08     1.124827e-34
 1.000000e-07     1.341768e-34
 1.122019e-07     1.595529e-34
 1.258925e-07     1.891969e-34
 1.412538e-07     2.237891e-34
 1.584892e-07     2.641162e-34
 1.778279e-07     3.110920e-34
 1.995263e-07     3.657740e-34
 2.238721e-07     4.293879e-34
 2.511887e-07     5.033559e-34
 2.818382e-07     5.893244e-34
 3.162278e-07     6.892038e-34
 3.548136e-07     8.052065e-34
 3.981071e-07     9.398953e-34
 4.466837e-07     1.096245e-33
 5.011870e-07     1.277697e-33
 5.623413e-07     1.488247e-33
 6.309576e-07     1.732518e-33
 7.079456e-07     2.015870e-33
 7.943284e-07     2.344519e-33
 8.912505e-07     2.725658e-33
 1.000000e-06     3.167638e-33
 1.122019e-06     3.680122e-33
 1.258925e-06     4.274308e-33
 1.412538e-06     4.963192e-33
 1.584893e-06     5.761803e-33
 1.778279e-06     6.687583e-33
 1.995263e-06     7.760739e-33
 2.238721e-06     9.004664e-33
 2.511887e-06     1.044650e-32
 2.818382e-06     1.211767e-32
 3.162278e-06     1.405463e-32
 3.548136e-06     1.629956e-32
 3.981071e-06     1.890136e-32
 4.466837e-06     2.191675e-32
 5.011870e-06     2.541137e-32
 5.623413e-06     2.946138e-32
 6.309576e-06     3.415495e-32
 7.079456e-06     3.959423e-32
 7.943284e-06     4.589774e-32
 8.912505e-06     5.320259e-32
 1.000000e-05     6.166794e-32
 1.122019e-05     7.147800e-32
 1.258925e-05     8.284615e-32
 1.412538e-05     9.602010e-32
 1.584893e-05     1.112863e-31
 1.778279e-05     1.289771e-31
 1.995263e-05     1.494776e-31
 2.238721e-05     1.732337e-31
 2.511887e-05     2.007626e-31
 2.818382e-05     2.326630e-31
 3.162278e-05     2.696295e-31
 3.548135e-05     3.124661e-31
 3.981071e-05     3.621048e-31
 4.466837e-05     4.196263e-31
 5.011870e-05     4.862811e-31
 5.623413e-05     5.635208e-31
 6.309577e-05     6.530255e-31
 7.079457e-05     7.567411e-31
 7.943284e-05     8.769264e-31
 8.912505e-05     1.016194e-30
 1.000000e-04     1.177576e-30
 1.122018e-04     1.364582e-30
 1.258926e-04     1.581145e-30
 1.412538e-04     1.828314e-30
 1.584893e-04     2.112438e-30
 1.778279e-04     2.440751e-30
 1.995262e-04     2.821399e-30
 2.238722e-04     3.263704e-30
 2.511887e-04     3.778459e-30
 2.818383e-04     4.378287e-30
 3.162278e-04     5.078010e-30
 3.548134e-04     5.895095e-30
 3.981073e-04     6.850167e-30
 4.466837e-04     7.967596e-30
 5.011873e-04     9.276227e-30
 5.623413e-04     1.081021e-29
 6.309572e-04     1.261002e-29
 7.079460e-04     1.472368e-29
 7.943284e-04     1.720811e-29
 8.912510e-04     2.013094e-29
 1.000000e-03     2.357252e-29
 1.122018e-03     2.762836e-29
 1.258926e-03     3.241213e-29
 1.412538e-03     3.805893e-29
 1.584893e-03     4.472978e-29
 1.778279e-03     5.261649e-29
 1.995262e-03     6.194763e-29
 2.238722e-03     7.299575e-29
 2.511887e-03     8.608586e-29
 2.818383e-03     1.016060e-28
 3.162278e-03     1.200192e-28
 3.548133e-03     1.418787e-28
 3.981073e-03     1.678454e-28
 4.466837e-03     1.987088e-28
 5.011873e-03     2.354137e-28
 5.623413e-03     2.790911e-28
 6.309573e-03     3.310992e-28
 7.079460e-03     3.930755e-28
 7.943284e-03     4.670072e-28
 8.912510e-03     5.553279e-28
 1.000000e-02     6.610445e-28
 1.122019e-02     7.879003e-28
 1.258925e-02     9.405686e-28
 1.412538e-02     1.124888e-27
 1.584894e-02     1.348095e-27
 1.778279e-02     1.619087e-27
 1.995263e-02     1.948687e-27
 2.238721e-02     2.349890e-27
 2.511887e-02     2.838163e-27
 2.818385e-02     3.431736e-27
 3.162277e-02     4.151960e-27
 3.548136e-02     5.023796e-27
 3.981071e-02     6.076304e-27
 4.466837e-02     7.343445e-27
 5.011876e-02     8.864894e-27
 5.623413e-02     1.068717e-26
 6.309576e-02     1.286508e-26
 7.079456e-02     1.546324e-26
 7.943284e-02     1.855822e-26
 8.912515e-02     2.224081e-26
 1.000000e-01     2.661894e-26
 1.122019e-01     3.182343e-26
 1.258925e-01     3.789758e-26
 1.412538e-01     4.471911e-26
 1.584894e-01     5.217885e-26
 1.778279e-01     6.018195e-26
 1.995263e-01     6.864660e-26
 2.238721e-01     7.750168e-26
 2.511887e-01     8.668590e-26
 2.818385e-01     9.614640e-26
 3.162278e-01     1.058383e-25
 3.548135e-01     1.157246e-25
 3.981071e-01     1.257754e-25
 4.466837e-01     1.359678e-25
 5.011876e-01     1.462851e-25
 5.623413e-01     1.567163e-25
 6.309576e-01     1.672555e-25
 7.079456e-01     1.779010e-25
 7.943284e-01     1.886550e-25
 8.912515e-01     1.995223e-25
 1.000000e+00     2.105098e-25
 1.122019e+00     2.216266e-25
 1.258925e+00     2.328825e-25
 1.412538e+00     2.442884e-25
 1.584894e+00     2.558552e-25
 1.778279e+00     2.675944e-25
 1.995263e+00     2.795174e-25
 2.238721e+00     2.916358e-25
 2.511887e+00     3.039616e-25
 2.818385e+00     3.165078e-25
 3.162278e+00     3.292428e-25
 3.548136e+00     3.418524e-25
 3.981071e+00     3.552093e-25
 4.466837e+00     3.700260e-25
 5.011876e+00     3.869291e-25
 5.623413e+00     4.065441e-25
 6.309576e+00     4.294389e-25
 7.079456e+00     4.542268e-25
 7.943284e+00     4.830229e-25
 8.912516e+00     5.178700e-25
 1.000000e+01     5.607768e-25
 1.122019e+01     6.138519e-25
 1.258925e+01     6.794065e-25
 1.412538e+01     7.600346e-25
 1.584894e+01     8.586408e-25
 1.778279e+01     9.784147e-25
 1.995263e+01     1.122716e-24
 2.238721e+01     1.294841e-24
 2.511887e+01     1.497727e-24
 2.818385e+01     1.733161e-24
 3.162278e+01     1.999916e-24
 3.548135e+01     2.293016e-24
 3.981071e+01     2.619617e-24
 4.466837e+01     2.950920e-24
 5.011876e+01     3.325923e-24
 5.623413e+01     3.720998e-24
 6.309576e+01     4.118632e-24
 7.079456e+01     4.557501e-24
 7.943284e+01     5.051006e-24
 8.912515e+01     5.625116e-24
 1.000000e+02     6.279351e-24
 1.120000e+02     7.024937e-24
 1.250000e+02     7.799551e-24
 1.400000e+02     8.652252e-24
 1.550000e+02     9.445107e-24
 1.650000e+02     9.929623e-24
 1.750000e+02     1.038673e-23
 1.850000e+02     1.082210e-23
 1.900000e+02     1.104113e-23
 1.950000e+02     1.125842e-23
 2.000000e+02     1.151708e-23
 2.050000e+02     1.186453e-23
 2.100000e+02     1.241414e-23
 2.150000e+02     1.340982e-23
 2.180000e+02     1.441275e-23
 2.210000e+02     1.587730e-23
 2.240000e+02     1.809001e-23
