## EBL from Khaire & Srianand 2018; Q17 Model with alpha=-1.7 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     2.511378e-39
 1.122019e-08     3.652794e-39
 1.258925e-08     5.214857e-39
 1.412538e-08     7.288826e-39
 1.584893e-08     9.985988e-39
 1.778279e-08     1.343611e-38
 1.995263e-08     1.778810e-38
 2.238721e-08     2.321195e-38
 2.511887e-08     2.990193e-38
 2.818382e-08     3.807995e-38
 3.162278e-08     4.800042e-38
 3.548135e-08     5.995511e-38
 3.981071e-08     7.427959e-38
 4.466837e-08     9.136075e-38
 5.011870e-08     1.116445e-37
 5.623413e-08     1.356466e-37
 6.309576e-08     1.639630e-37
 7.079456e-08     1.972830e-37
 7.943284e-08     2.364060e-37
 8.912505e-08     2.822562e-37
 1.000000e-07     3.359062e-37
 1.122019e-07     3.985976e-37
 1.258925e-07     4.717687e-37
 1.412538e-07     5.570897e-37
 1.584892e-07     6.564915e-37
 1.778279e-07     7.722182e-37
 1.995263e-07     9.068661e-37
 2.238721e-07     1.063445e-36
 2.511887e-07     1.245446e-36
 2.818382e-07     1.456911e-36
 3.162278e-07     1.702531e-36
 3.548136e-07     1.987737e-36
 3.981071e-07     2.318821e-36
 4.466837e-07     2.703087e-36
 5.011870e-07     3.148982e-36
 5.623413e-07     3.666316e-36
 6.309576e-07     4.266440e-36
 7.079456e-07     4.962506e-36
 7.943284e-07     5.769781e-36
 8.912505e-07     6.705920e-36
 1.000000e-06     7.791423e-36
 1.122019e-06     9.050014e-36
 1.258925e-06     1.050918e-35
 1.412538e-06     1.220082e-35
 1.584893e-06     1.416183e-35
 1.778279e-06     1.643504e-35
 1.995263e-06     1.907003e-35
 2.238721e-06     2.212425e-35
 2.511887e-06     2.566432e-35
 2.818382e-06     2.976737e-35
 3.162278e-06     3.452287e-35
 3.548136e-06     4.003443e-35
 3.981071e-06     4.642203e-35
 4.466837e-06     5.382495e-35
 5.011870e-06     6.240427e-35
 5.623413e-06     7.234699e-35
 6.309576e-06     8.386954e-35
 7.079456e-06     9.722265e-35
