## EBL from Khaire & Srianand 2018; Q17 Model with alpha=-1.7 
## Column1:wavelength (Angstrom);  Column2:EBL specific intensity J_nu (erg/s/cm^2/Hz/Sr)
## ===========================================================================================
 1.000000e-08     8.405710e-38
 1.122019e-08     1.221766e-37
 1.258925e-08     1.747240e-37
 1.412538e-08     2.449195e-37
 1.584893e-08     3.366168e-37
 1.778279e-08     4.543131e-37
 1.995263e-08     6.031853e-37
 2.238721e-08     7.891567e-37
 2.511887e-08     1.019002e-36
 2.818382e-08     1.300460e-36
 3.162278e-08     1.642400e-36
 3.548135e-08     2.054995e-36
 3.981071e-08     2.549935e-36
 4.466837e-08     3.140696e-36
 5.011870e-08     3.842801e-36
 5.623413e-08     4.674208e-36
 6.309576e-08     5.655653e-36
 7.079456e-08     6.811128e-36
 7.943284e-08     8.168440e-36
 8.912505e-08     9.759742e-36
 1.000000e-07     1.162235e-35
 1.122019e-07     1.379946e-35
 1.258925e-07     1.634110e-35
 1.412538e-07     1.930537e-35
 1.584892e-07     2.275943e-35
 1.778279e-07     2.678136e-35
 1.995263e-07     3.146146e-35
 2.238721e-07     3.690442e-35
 2.511887e-07     4.323168e-35
 2.818382e-07     5.058388e-35
 3.162278e-07     5.912417e-35
 3.548136e-07     6.904146e-35
 3.981071e-07     8.055464e-35
 4.466837e-07     9.391778e-35
 5.011870e-07     1.094247e-34
 5.623413e-07     1.274167e-34
 6.309576e-07     1.482886e-34
 7.079456e-07     1.724980e-34
 7.943284e-07     2.005759e-34
 8.912505e-07     2.331364e-34
 1.000000e-06     2.708928e-34
 1.122019e-06     3.146703e-34
 1.258925e-06     3.654248e-34
 1.412538e-06     4.242667e-34
 1.584893e-06     4.924790e-34
 1.778279e-06     5.715513e-34
 1.995263e-06     6.632091e-34
 2.238721e-06     7.694502e-34
 2.511887e-06     8.925926e-34
 2.818382e-06     1.035319e-33
 3.162278e-06     1.200743e-33
 3.548136e-06     1.392466e-33
 3.981071e-06     1.614664e-33
 4.466837e-06     1.872183e-33
 5.011870e-06     2.170625e-33
 5.623413e-06     2.516495e-33
 6.309576e-06     2.917323e-33
 7.079456e-06     3.381831e-33
 7.943284e-06     3.920140e-33
 8.912505e-06     4.543958e-33
 1.000000e-05     5.266878e-33
 1.122019e-05     6.104630e-33
